MergedBGC,Source,SS_NoSpace,SSprob,SSCurrent,FuturePeriod,SiteNo
ICHmc2,BECv10,ICHmc2/01,0.113475177,MHmm2/01,2085,76
ICHmc2,BECv10,ICHmc2/01,0.074074074,MHmm2/04,2085,76
ICHmc2,BECv10,ICHmc2/01,0.266666667,ESSFwv/01,2055,77
ICHmc2,BECv10,ICHmc2/01,0.061538462,ESSFwv/03,2055,77
ICHmc2,BECv10,ICHmc2/01,0.266666667,ESSFwv/04,2055,77
ICHmc2,BECv10,ICHmc2/01,0.266666667,ESSFwv/01,2085,77
ICHmc2,BECv10,ICHmc2/01,0.061538462,ESSFwv/03,2085,77
ICHmc2,BECv10,ICHmc2/01,0.266666667,ESSFwv/04,2085,77
ICHmc2,BECv10,ICHmc2/01,0.133333333,ESSFwv/01,2025,78
ICHmc2,BECv10,ICHmc2/01,0.030769231,ESSFwv/03,2025,78
ICHmc2,BECv10,ICHmc2/01,0.133333333,ESSFwv/04,2025,78
ICHmc2,BECv10,ICHmc2/01,0.333333333,ESSFwv/01,2055,78
ICHmc2,BECv10,ICHmc2/01,0.076923077,ESSFwv/03,2055,78
ICHmc2,BECv10,ICHmc2/01,0.333333333,ESSFwv/04,2055,78
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFwv/01,2085,78
ICHmc2,BECv10,ICHmc2/01,0.053846154,ESSFwv/03,2085,78
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFwv/04,2085,78
ICHmc2,BECv10,ICHmc2/01,0.166666667,ESSFmc/01,2055,79
ICHmc2,BECv10,ICHmc2/01,0.166666667,ESSFmc/04,2055,79
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFmc/01,2085,79
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFmc/04,2085,79
ICHmc2,BECv10,ICHmc2/01,0.133333333,ESSFwv/01,2025,80
ICHmc2,BECv10,ICHmc2/01,0.030769231,ESSFwv/03,2025,80
ICHmc2,BECv10,ICHmc2/01,0.133333333,ESSFwv/04,2025,80
ICHmc2,BECv10,ICHmc2/01,0.366666667,ESSFwv/01,2055,80
ICHmc2,BECv10,ICHmc2/01,0.084615385,ESSFwv/03,2055,80
ICHmc2,BECv10,ICHmc2/01,0.366666667,ESSFwv/04,2055,80
ICHmc2,BECv10,ICHmc2/01,0.3,ESSFwv/01,2085,80
ICHmc2,BECv10,ICHmc2/01,0.069230769,ESSFwv/03,2085,80
ICHmc2,BECv10,ICHmc2/01,0.3,ESSFwv/04,2085,80
ICHmc2,BECv10,ICHmc2/01,0.433333333,SBSmc2/03,2025,81
ICHmc2,BECv10,ICHmc2/01,0.401932367,SBSmc2/01,2025,81
ICHmc2,BECv10,ICHmc2/01,0.464285714,SBSmc2/07,2025,81
ICHmc2,BECv10,ICHmc2/01,0.032098765,SBSmc2/08,2025,81
ICHmc2,BECv10,ICHmc2/01,0.266666667,SBSmc2/03,2055,81
ICHmc2,BECv10,ICHmc2/01,0.247342995,SBSmc2/01,2055,81
ICHmc2,BECv10,ICHmc2/01,0.444444444,SBSmc2/07,2055,81
ICHmc2,BECv10,ICHmc2/01,0.032921811,SBSmc2/08,2055,81
ICHmc2,BECv10,ICHmc2/01,0.166666667,SBSmc2/03,2085,81
ICHmc2,BECv10,ICHmc2/01,0.154589372,SBSmc2/01,2085,81
ICHmc2,BECv10,ICHmc2/01,0.384615385,SBSmc2/07,2085,81
ICHmc2,BECv10,ICHmc2/01,0.012345679,SBSmc2/08,2085,81
ICHmc2,BECv10,ICHmc2/01,0.033333333,ESSFmc/01,2025,82
ICHmc2,BECv10,ICHmc2/01,0.033333333,ESSFmc/04,2025,82
ICHmc2,BECv10,ICHmc2/01,0.366666667,ESSFmc/01,2055,82
ICHmc2,BECv10,ICHmc2/01,0.366666667,ESSFmc/04,2055,82
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFmc/01,2085,82
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFmc/04,2085,82
ICHmc2,BECv10,ICHmc2/01,0.733333333,SBSmc2/03,2025,83
ICHmc2,BECv10,ICHmc2/01,0.680193237,SBSmc2/01,2025,83
ICHmc2,BECv10,ICHmc2/01,0.733333333,SBSmc2/07,2025,83
ICHmc2,BECv10,ICHmc2/01,0.054320988,SBSmc2/08,2025,83
ICHmc2,BECv10,ICHmc2/01,0.566666667,SBSmc2/03,2055,83
ICHmc2,BECv10,ICHmc2/01,0.525603865,SBSmc2/01,2055,83
ICHmc2,BECv10,ICHmc2/01,0.80952381,SBSmc2/07,2055,83
ICHmc2,BECv10,ICHmc2/01,0.059964727,SBSmc2/08,2055,83
ICHmc2,BECv10,ICHmc2/01,0.233333333,SBSmc2/03,2085,83
ICHmc2,BECv10,ICHmc2/01,0.216425121,SBSmc2/01,2085,83
ICHmc2,BECv10,ICHmc2/01,0.5,SBSmc2/07,2085,83
ICHmc2,BECv10,ICHmc2/01,0.037037037,SBSmc2/08,2085,83
ICHmc2,BECv10,ICHmc2/01,0.033333333,ESSFwv/01,2055,84
ICHmc2,BECv10,ICHmc2/01,0.007692308,ESSFwv/03,2055,84
ICHmc2,BECv10,ICHmc2/01,0.033333333,ESSFwv/04,2055,84
ICHmc2,BECv10,ICHmc2/01,0.033333333,ESSFmc/01,2025,85
ICHmc2,BECv10,ICHmc2/01,0.033333333,ESSFmc/04,2025,85
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFmc/01,2055,85
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFmc/04,2055,85
ICHmc2,BECv10,ICHmc2/01,0.166666667,ESSFmc/01,2085,85
ICHmc2,BECv10,ICHmc2/01,0.166666667,ESSFmc/04,2085,85
ICHmc2,BECv10,ICHmc2/01,0.333333333,SBSmc2/03,2025,86
ICHmc2,BECv10,ICHmc2/01,0.309178744,SBSmc2/01,2025,86
ICHmc2,BECv10,ICHmc2/01,0.37037037,SBSmc2/07,2025,86
ICHmc2,BECv10,ICHmc2/01,0.024691358,SBSmc2/08,2025,86
ICHmc2,BECv10,ICHmc2/01,0.2,SBSmc2/03,2055,86
ICHmc2,BECv10,ICHmc2/01,0.185507246,SBSmc2/01,2055,86
ICHmc2,BECv10,ICHmc2/01,0.352941176,SBSmc2/07,2055,86
ICHmc2,BECv10,ICHmc2/01,0.026143791,SBSmc2/08,2055,86
ICHmc2,BECv10,ICHmc2/01,0.137931034,SBSmc2/03,2085,86
ICHmc2,BECv10,ICHmc2/01,0.127936032,SBSmc2/01,2085,86
ICHmc2,BECv10,ICHmc2/01,0.285714286,SBSmc2/07,2085,86
ICHmc2,BECv10,ICHmc2/01,0.021164021,SBSmc2/08,2085,86
ICHmc2,BECv10,ICHmc2/01,0.2,ESSFwv/01,2055,87
ICHmc2,BECv10,ICHmc2/01,0.046153846,ESSFwv/03,2055,87
ICHmc2,BECv10,ICHmc2/01,0.2,ESSFwv/04,2055,87
ICHmc2,BECv10,ICHmc2/01,0.166666667,ESSFwv/01,2085,87
ICHmc2,BECv10,ICHmc2/01,0.038461538,ESSFwv/03,2085,87
ICHmc2,BECv10,ICHmc2/01,0.166666667,ESSFwv/04,2085,87
ICHmc2,BECv10,ICHmc2/01,0.433333333,SBSmc2/03,2025,88
ICHmc2,BECv10,ICHmc2/01,0.401932367,SBSmc2/01,2025,88
ICHmc2,BECv10,ICHmc2/01,0.464285714,SBSmc2/07,2025,88
ICHmc2,BECv10,ICHmc2/01,0.032098765,SBSmc2/08,2025,88
ICHmc2,BECv10,ICHmc2/01,0.333333333,SBSmc2/03,2055,88
ICHmc2,BECv10,ICHmc2/01,0.309178744,SBSmc2/01,2055,88
ICHmc2,BECv10,ICHmc2/01,0.476190476,SBSmc2/07,2055,88
ICHmc2,BECv10,ICHmc2/01,0.035273369,SBSmc2/08,2055,88
ICHmc2,BECv10,ICHmc2/01,0.2,SBSmc2/03,2085,88
ICHmc2,BECv10,ICHmc2/01,0.185507246,SBSmc2/01,2085,88
ICHmc2,BECv10,ICHmc2/01,0.285714286,SBSmc2/07,2085,88
ICHmc2,BECv10,ICHmc2/01,0.021164021,SBSmc2/08,2085,88
ICHmc2,BECv10,ICHmc2/01,0.333333333,SBSmc2/03,2025,89
ICHmc2,BECv10,ICHmc2/01,0.309178744,SBSmc2/01,2025,89
ICHmc2,BECv10,ICHmc2/01,0.357142857,SBSmc2/07,2025,89
ICHmc2,BECv10,ICHmc2/01,0.024691358,SBSmc2/08,2025,89
ICHmc2,BECv10,ICHmc2/01,0.166666667,SBSmc2/03,2055,89
ICHmc2,BECv10,ICHmc2/01,0.154589372,SBSmc2/01,2055,89
ICHmc2,BECv10,ICHmc2/01,0.208333333,SBSmc2/07,2055,89
ICHmc2,BECv10,ICHmc2/01,0.012345679,SBSmc2/08,2055,89
ICHmc2,BECv10,ICHmc2/01,0.172413793,SBSmc2/03,2085,89
ICHmc2,BECv10,ICHmc2/01,0.15992004,SBSmc2/01,2085,89
ICHmc2,BECv10,ICHmc2/01,0.263157895,SBSmc2/07,2085,89
ICHmc2,BECv10,ICHmc2/01,0.019493177,SBSmc2/08,2085,89
ICHmc2,BECv10,ICHmc2/01,0.433333333,SBSmc2/03,2025,90
ICHmc2,BECv10,ICHmc2/01,0.401932367,SBSmc2/01,2025,90
ICHmc2,BECv10,ICHmc2/01,0.433333333,SBSmc2/07,2025,90
ICHmc2,BECv10,ICHmc2/01,0.032098765,SBSmc2/08,2025,90
ICHmc2,BECv10,ICHmc2/01,0.633333333,SBSmc2/03,2055,90
ICHmc2,BECv10,ICHmc2/01,0.587439614,SBSmc2/01,2055,90
ICHmc2,BECv10,ICHmc2/01,0.703703704,SBSmc2/07,2055,90
ICHmc2,BECv10,ICHmc2/01,0.0521262,SBSmc2/08,2055,90
ICHmc2,BECv10,ICHmc2/01,0.4,SBSmc2/03,2085,90
ICHmc2,BECv10,ICHmc2/01,0.371014493,SBSmc2/01,2085,90
ICHmc2,BECv10,ICHmc2/01,0.6,SBSmc2/07,2085,90
ICHmc2,BECv10,ICHmc2/01,0.044444444,SBSmc2/08,2085,90
ICHmc2,BECv10,ICHmc2/01,0.266666667,CWHws2/01,2025,91
ICHmc2,BECv10,ICHmc2/01,0.056140351,CWHws2/05,2025,91
ICHmc2,BECv10,ICHmc2/01,0.266666667,CWHws2/01,2055,91
ICHmc2,BECv10,ICHmc2/01,0.067368421,CWHws2/05,2055,91
ICHmc2,BECv10,ICHmc2/01,0.266666667,CWHws2/01,2085,91
ICHmc2,BECv10,ICHmc2/01,0.666666667,SBSmc2/03,2025,92
ICHmc2,BECv10,ICHmc2/01,0.618357488,SBSmc2/01,2025,92
ICHmc2,BECv10,ICHmc2/01,0.666666667,SBSmc2/07,2025,92
ICHmc2,BECv10,ICHmc2/01,0.049382716,SBSmc2/08,2025,92
ICHmc2,BECv10,ICHmc2/01,0.566666667,SBSmc2/03,2055,92
ICHmc2,BECv10,ICHmc2/01,0.525603865,SBSmc2/01,2055,92
ICHmc2,BECv10,ICHmc2/01,0.68,SBSmc2/07,2055,92
ICHmc2,BECv10,ICHmc2/01,0.05037037,SBSmc2/08,2055,92
ICHmc2,BECv10,ICHmc2/01,0.3,SBSmc2/03,2085,92
ICHmc2,BECv10,ICHmc2/01,0.27826087,SBSmc2/01,2085,92
ICHmc2,BECv10,ICHmc2/01,0.473684211,SBSmc2/07,2085,92
ICHmc2,BECv10,ICHmc2/01,0.022222222,SBSmc2/08,2085,92
ICHmc2,BECv10,ICHmc2/01,0.366666667,ESSFmc/01,2025,93
ICHmc2,BECv10,ICHmc2/01,0.366666667,ESSFmc/04,2025,93
ICHmc2,BECv10,ICHmc2/01,0.633333333,ESSFmc/01,2055,93
ICHmc2,BECv10,ICHmc2/01,0.633333333,ESSFmc/04,2055,93
ICHmc2,BECv10,ICHmc2/01,0.4,ESSFmc/01,2085,93
ICHmc2,BECv10,ICHmc2/01,0.4,ESSFmc/04,2085,93
ICHmc2,BECv10,ICHmc2/01,0.033333333,ESSFmc/01,2025,94
ICHmc2,BECv10,ICHmc2/01,0.033333333,ESSFmc/04,2025,94
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFmc/01,2055,94
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFmc/04,2055,94
ICHmc2,BECv10,ICHmc2/01,0.133333333,ESSFmc/01,2085,94
ICHmc2,BECv10,ICHmc2/01,0.133333333,ESSFmc/04,2085,94
ICHmc2,BECv10,ICHmc2/01,0.030917874,SBSdk/01,2025,95
ICHmc2,BECv10,ICHmc2/01,0.018181818,SBSdk/04,2025,95
ICHmc2,BECv10,ICHmc2/01,0.033333333,SBSdk/05,2025,95
ICHmc2,BECv10,ICHmc2/01,0.061835749,SBSdk/01,2055,95
ICHmc2,BECv10,ICHmc2/01,0.036363636,SBSdk/04,2055,95
ICHmc2,BECv10,ICHmc2/01,0.066666667,SBSdk/05,2055,95
ICHmc2,BECv10,ICHmc2/01,0.266666667,CWHws2/01,2025,96
ICHmc2,BECv10,ICHmc2/01,0.056140351,CWHws2/05,2025,96
ICHmc2,BECv10,ICHmc2/01,0.4,CWHws2/01,2055,96
ICHmc2,BECv10,ICHmc2/01,0.233333333,CWHws2/01,2085,96
ICHmc2,BECv10,ICHmc2/01,0.266666667,ESSFmc/01,2055,97
ICHmc2,BECv10,ICHmc2/01,0.266666667,ESSFmc/04,2055,97
ICHmc2,BECv10,ICHmc2/01,0.2,ESSFmc/01,2085,97
ICHmc2,BECv10,ICHmc2/01,0.2,ESSFmc/04,2085,97
ICHmc2,BECv10,ICHmc2/01,0.2,CWHws2/01,2025,98
ICHmc2,BECv10,ICHmc2/01,0.042105263,CWHws2/05,2025,98
ICHmc2,BECv10,ICHmc2/01,0.3,CWHws2/01,2055,98
ICHmc2,BECv10,ICHmc2/01,0.2,CWHws2/01,2085,98
ICHmc2,BECv10,ICHmc2/01,0.052631579,CWHws2/05,2085,98
ICHmc2,BECv10,ICHmc2/01,0.2,ESSFmc/01,2025,99
ICHmc2,BECv10,ICHmc2/01,0.2,ESSFmc/04,2025,99
ICHmc2,BECv10,ICHmc2/01,0.433333333,ESSFmc/01,2055,99
ICHmc2,BECv10,ICHmc2/01,0.433333333,ESSFmc/04,2055,99
ICHmc2,BECv10,ICHmc2/01,0.333333333,ESSFmc/01,2085,99
ICHmc2,BECv10,ICHmc2/01,0.333333333,ESSFmc/04,2085,99
ICHmc2,BECv10,ICHmc2/01,0.1,ESSFmc/01,2025,100
ICHmc2,BECv10,ICHmc2/01,0.1,ESSFmc/04,2025,100
ICHmc2,BECv10,ICHmc2/01,0.366666667,ESSFmc/01,2055,100
ICHmc2,BECv10,ICHmc2/01,0.366666667,ESSFmc/04,2055,100
ICHmc2,BECv10,ICHmc2/01,0.3,ESSFmc/01,2085,100
ICHmc2,BECv10,ICHmc2/01,0.3,ESSFmc/04,2085,100
ICHmc2,BECv10,ICHmc2/01,0.066666667,ESSFmc/01,2025,101
ICHmc2,BECv10,ICHmc2/01,0.066666667,ESSFmc/04,2025,101
ICHmc2,BECv10,ICHmc2/01,0.266666667,ESSFmc/01,2055,101
ICHmc2,BECv10,ICHmc2/01,0.266666667,ESSFmc/04,2055,101
ICHmc2,BECv10,ICHmc2/01,0.166666667,ESSFmc/01,2085,101
ICHmc2,BECv10,ICHmc2/01,0.166666667,ESSFmc/04,2085,101
ICHmc2,BECv10,ICHmc2/01,0.2,ESSFmc/01,2055,102
ICHmc2,BECv10,ICHmc2/01,0.2,ESSFmc/04,2055,102
ICHmc2,BECv10,ICHmc2/01,0.133333333,ESSFmc/01,2085,102
ICHmc2,BECv10,ICHmc2/01,0.133333333,ESSFmc/04,2085,102
ICHmc2,BECv10,ICHmc2/01,0.6,SBSmc2/03,2025,103
ICHmc2,BECv10,ICHmc2/01,0.556521739,SBSmc2/01,2025,103
ICHmc2,BECv10,ICHmc2/01,0.642857143,SBSmc2/07,2025,103
ICHmc2,BECv10,ICHmc2/01,0.044444444,SBSmc2/08,2025,103
ICHmc2,BECv10,ICHmc2/01,0.333333333,SBSmc2/03,2055,103
ICHmc2,BECv10,ICHmc2/01,0.309178744,SBSmc2/01,2055,103
ICHmc2,BECv10,ICHmc2/01,0.416666667,SBSmc2/07,2055,103
ICHmc2,BECv10,ICHmc2/01,0.024691358,SBSmc2/08,2055,103
ICHmc2,BECv10,ICHmc2/01,0.206896552,SBSmc2/03,2085,103
ICHmc2,BECv10,ICHmc2/01,0.191904048,SBSmc2/01,2085,103
ICHmc2,BECv10,ICHmc2/01,0.352941176,SBSmc2/07,2085,103
ICHmc2,BECv10,ICHmc2/01,0.026143791,SBSmc2/08,2085,103
ICHmc2,BECv10,ICHmc2/01,0.066666667,SBSmc2/03,2025,104
ICHmc2,BECv10,ICHmc2/01,0.061835749,SBSmc2/01,2025,104
ICHmc2,BECv10,ICHmc2/01,0.068965517,SBSmc2/07,2025,104
ICHmc2,BECv10,ICHmc2/01,0.005108557,SBSmc2/08,2025,104
ICHmc2,BECv10,ICHmc2/01,0.333333333,SBSmc2/03,2055,104
ICHmc2,BECv10,ICHmc2/01,0.309178744,SBSmc2/01,2055,104
ICHmc2,BECv10,ICHmc2/01,0.357142857,SBSmc2/07,2055,104
ICHmc2,BECv10,ICHmc2/01,0.024691358,SBSmc2/08,2055,104
ICHmc2,BECv10,ICHmc2/01,0.233333333,SBSmc2/03,2085,104
ICHmc2,BECv10,ICHmc2/01,0.216425121,SBSmc2/01,2085,104
ICHmc2,BECv10,ICHmc2/01,0.333333333,SBSmc2/07,2085,104
ICHmc2,BECv10,ICHmc2/01,0.024691358,SBSmc2/08,2085,104
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFmc/01,2055,105
ICHmc2,BECv10,ICHmc2/01,0.233333333,ESSFmc/04,2055,105
ICHmc2,BECv10,ICHmc2/01,0.133333333,ESSFmc/01,2085,105
ICHmc2,BECv10,ICHmc2/01,0.133333333,ESSFmc/04,2085,105
ICHmc2,BECv10,ICHmc2/02,0.034482759,ESSFmc/02,2085,1
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/03,2085,1
ICHmc2,BECv10,ICHmc2/02,0.034482759,ESSFmc/02,2055,2
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/03,2055,2
ICHmc2,BECv10,ICHmc2/02,0.066666667,ESSFmc/02,2085,2
ICHmc2,BECv10,ICHmc2/02,0.066666667,ESSFmc/03,2085,2
ICHmc2,BECv10,ICHmc2/02,0.033333333,SBSmc2/02,2055,3
ICHmc2,BECv10,ICHmc2/02,0.066666667,SBSmc2/02,2085,3
ICHmc2,BECv10,ICHmc2/02,0.033333333,SBSmc2/02,2025,4
ICHmc2,BECv10,ICHmc2/02,0.033333333,SBSmc2/02,2055,4
ICHmc2,BECv10,ICHmc2/02,0.066666667,SBSmc2/02,2085,4
ICHmc2,BECv10,ICHmc2/02,0.033333333,SBSmc2/02,2025,5
ICHmc2,BECv10,ICHmc2/02,0.066666667,SBSmc2/02,2055,5
ICHmc2,BECv10,ICHmc2/02,0.066666667,SBSmc2/02,2055,6
ICHmc2,BECv10,ICHmc2/02,0.034482759,ESSFmc/02,2085,7
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/03,2085,7
ICHmc2,BECv10,ICHmc2/02,0.133333333,SBSmc2/02,2055,8
ICHmc2,BECv10,ICHmc2/02,0.066666667,SBSmc2/02,2085,8
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/02,2025,9
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/03,2025,9
ICHmc2,BECv10,ICHmc2/02,0.068965517,ESSFmc/02,2085,9
ICHmc2,BECv10,ICHmc2/02,0.066666667,ESSFmc/03,2085,9
ICHmc2,BECv10,ICHmc2/02,0.266666667,SBSmc2/02,2025,10
ICHmc2,BECv10,ICHmc2/02,0.4,SBSmc2/02,2055,10
ICHmc2,BECv10,ICHmc2/02,0.166666667,SBSmc2/02,2085,10
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/02,2025,11
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/03,2025,11
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/02,2085,11
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/03,2085,11
ICHmc2,BECv10,ICHmc2/02,0.5,SBSmc2/02,2025,12
ICHmc2,BECv10,ICHmc2/02,0.533333333,SBSmc2/02,2055,12
ICHmc2,BECv10,ICHmc2/02,0.233333333,SBSmc2/02,2085,12
ICHmc2,BECv10,ICHmc2/02,0.103448276,ESSFmc/02,2055,13
ICHmc2,BECv10,ICHmc2/02,0.1,ESSFmc/03,2055,13
ICHmc2,BECv10,ICHmc2/02,0.133333333,ESSFmc/02,2085,13
ICHmc2,BECv10,ICHmc2/02,0.133333333,ESSFmc/03,2085,13
ICHmc2,BECv10,ICHmc2/02,0.633333333,SBSmc2/02,2025,14
ICHmc2,BECv10,ICHmc2/02,0.666666667,SBSmc2/02,2055,14
ICHmc2,BECv10,ICHmc2/02,0.233333333,SBSmc2/02,2085,14
ICHmc2,BECv10,ICHmc2/02,0.066666667,ESSFmc/02,2025,15
ICHmc2,BECv10,ICHmc2/02,0.066666667,ESSFmc/03,2025,15
ICHmc2,BECv10,ICHmc2/02,0.034482759,ESSFmc/02,2055,15
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/03,2055,15
ICHmc2,BECv10,ICHmc2/02,0.137931034,ESSFmc/02,2085,15
ICHmc2,BECv10,ICHmc2/02,0.133333333,ESSFmc/03,2085,15
ICHmc2,BECv10,ICHmc2/02,0.066666667,SBSmc2/02,2025,16
ICHmc2,BECv10,ICHmc2/02,0.166666667,SBSmc2/02,2055,16
ICHmc2,BECv10,ICHmc2/02,0.1,SBSmc2/02,2085,16
ICHmc2,BECv10,ICHmc2/02,0.166666667,SBSmc2/02,2025,17
ICHmc2,BECv10,ICHmc2/02,0.133333333,SBSmc2/02,2055,17
ICHmc2,BECv10,ICHmc2/02,0.133333333,SBSmc2/02,2085,17
ICHmc2,BECv10,ICHmc2/02,0.133333333,SBSmc2/02,2025,18
ICHmc2,BECv10,ICHmc2/02,0.366666667,SBSmc2/02,2055,18
ICHmc2,BECv10,ICHmc2/02,0.166666667,SBSmc2/02,2085,18
ICHmc2,BECv10,ICHmc2/02,0.6,SBSmc2/02,2025,19
ICHmc2,BECv10,ICHmc2/02,0.533333333,SBSmc2/02,2055,19
ICHmc2,BECv10,ICHmc2/02,0.166666667,SBSmc2/02,2085,19
ICHmc2,BECv10,ICHmc2/02,0.566666667,SBSmc2/02,2025,20
ICHmc2,BECv10,ICHmc2/02,0.533333333,SBSmc2/02,2055,20
ICHmc2,BECv10,ICHmc2/02,0.233333333,SBSmc2/02,2085,20
ICHmc2,BECv10,ICHmc2/02,0.533333333,SBSmc2/02,2025,21
ICHmc2,BECv10,ICHmc2/02,0.4,SBSmc2/02,2055,21
ICHmc2,BECv10,ICHmc2/02,0.166666667,SBSmc2/02,2085,21
ICHmc2,BECv10,ICHmc2/02,0.3,SBSmc2/02,2025,22
ICHmc2,BECv10,ICHmc2/02,0.4,SBSmc2/02,2055,22
ICHmc2,BECv10,ICHmc2/02,0.166666667,SBSmc2/02,2085,22
ICHmc2,BECv10,ICHmc2/02,0.366666667,SBSmc2/02,2025,23
ICHmc2,BECv10,ICHmc2/02,0.433333333,SBSmc2/02,2055,23
ICHmc2,BECv10,ICHmc2/02,0.166666667,SBSmc2/02,2085,23
ICHmc2,BECv10,ICHmc2/02,0.066666667,ESSFmc/02,2025,24
ICHmc2,BECv10,ICHmc2/02,0.066666667,ESSFmc/03,2025,24
ICHmc2,BECv10,ICHmc2/02,0.233333333,ESSFmc/02,2055,24
ICHmc2,BECv10,ICHmc2/02,0.233333333,ESSFmc/03,2055,24
ICHmc2,BECv10,ICHmc2/02,0.133333333,ESSFmc/02,2085,24
ICHmc2,BECv10,ICHmc2/02,0.133333333,ESSFmc/03,2085,24
ICHmc2,BECv10,ICHmc2/02,0.5,SBSmc2/02,2025,25
ICHmc2,BECv10,ICHmc2/02,0.4,SBSmc2/02,2055,25
ICHmc2,BECv10,ICHmc2/02,0.2,SBSmc2/02,2085,25
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/02,2025,26
ICHmc2,BECv10,ICHmc2/02,0.033333333,ESSFmc/03,2025,26
ICHmc2,BECv10,ICHmc2/02,0.1,ESSFmc/02,2055,26
ICHmc2,BECv10,ICHmc2/02,0.1,ESSFmc/03,2055,26
ICHmc2,BECv10,ICHmc2/02,0.066666667,ESSFmc/02,2085,26
ICHmc2,BECv10,ICHmc2/02,0.066666667,ESSFmc/03,2085,26
ICHmc2,BECv10,ICHmc2/02,0.5,SBSmc2/02,2025,27
ICHmc2,BECv10,ICHmc2/02,0.4,SBSmc2/02,2055,27
ICHmc2,BECv10,ICHmc2/02,0.133333333,SBSmc2/02,2085,27
ICHmc2,BECv10,ICHmc2/02,0.6,SBSmc2/02,2025,28
ICHmc2,BECv10,ICHmc2/02,0.366666667,SBSmc2/02,2055,28
ICHmc2,BECv10,ICHmc2/02,0.133333333,SBSmc2/02,2085,28
ICHmc2,BECv10,ICHmc2/02,0.466666667,SBSmc2/02,2025,29
ICHmc2,BECv10,ICHmc2/02,0.466666667,SBSmc2/02,2055,29
ICHmc2,BECv10,ICHmc2/02,0.166666667,SBSmc2/02,2085,29
ICHmc2,BECv10,ICHmc2/02,0.366666667,SBSmc2/02,2025,30
ICHmc2,BECv10,ICHmc2/02,0.4,SBSmc2/02,2055,30
ICHmc2,BECv10,ICHmc2/02,0.166666667,SBSmc2/02,2085,30
ICHmc2,BECv10,ICHmc2/02,0.033333333,SBSmc2/02,2025,31
ICHmc2,BECv10,ICHmc2/02,0.066666667,SBSmc2/02,2055,31
ICHmc2,BECv10,ICHmc2/02,0.033333333,SBSmc2/02,2085,31
ICHmc2,BECv10,ICHmc2/02,0.3,SBSmc2/02,2025,32
ICHmc2,BECv10,ICHmc2/02,0.366666667,SBSmc2/02,2055,32
ICHmc2,BECv10,ICHmc2/02,0.133333333,SBSmc2/02,2085,32
ICHmc2,BECv10,ICHmc2/02,0.066666667,ICHmc1/02,2025,33
ICHmc2,BECv10,ICHmc2/02,0.1,ICHmc1/02,2055,33
ICHmc2,BECv10,ICHmc2/02,0.066666667,ICHmc1/02,2085,33
ICHmc2,BECv10,ICHmc2/02,0.066666667,SBSmc2/02,2025,34
ICHmc2,BECv10,ICHmc2/02,0.133333333,SBSmc2/02,2055,34
ICHmc2,BECv10,ICHmc2/02,0.1,SBSmc2/02,2085,34
ICHmc2,BECv10,ICHmc2/02,0.103448276,ESSFmc/02,2055,35
ICHmc2,BECv10,ICHmc2/02,0.1,ESSFmc/03,2055,35
ICHmc2,BECv10,ICHmc2/02,0.137931034,ESSFmc/02,2085,35
ICHmc2,BECv10,ICHmc2/02,0.133333333,ESSFmc/03,2085,35
ICHmc2,BECv10,ICHmc2/02,0.3,SBSmc2/02,2025,36
ICHmc2,BECv10,ICHmc2/02,0.2,SBSmc2/02,2055,36
ICHmc2,BECv10,ICHmc2/02,0.133333333,SBSmc2/02,2085,36
ICHmc2,BECv10,ICHmc2/02,0.633333333,SBSmc2/02,2025,37
ICHmc2,BECv10,ICHmc2/02,0.366666667,SBSmc2/02,2055,37
ICHmc2,BECv10,ICHmc2/02,0.2,SBSmc2/02,2085,37
ICHmc2,BECv10,ICHmc2/02,0.103448276,ESSFmc/02,2055,38
ICHmc2,BECv10,ICHmc2/02,0.1,ESSFmc/03,2055,38
ICHmc2,BECv10,ICHmc2/02,0.103448276,ESSFmc/02,2085,38
ICHmc2,BECv10,ICHmc2/02,0.1,ESSFmc/03,2085,38
