SS_NoSpace,SIPred,Spp
ESSFmw1/04,8.024817919,Pa
ESSFmw2/02,7.923698503,Pa
ESSFmw2/03,7.959845831,Pa
ESSFmw2/04,7.986894285,Pa
ESSFmw_WA/101,7.993175098,Pa
ESSFmw_WA/102,7.861455405,Pa
ESSFmw_WA/103,7.913812276,Pa
ESSFmwp_WA/00,7.974513532,Pa
ESSFmww/01,8.02556629,Pa
ESSFmww/02,7.931615468,Pa
ESSFmww/03,7.984328969,Pa
ESSFmww/04,7.988457838,Pa
ESSFmww/06,8.01559268,Pa
ESSFvh_ID/102,8.015247145,Pa
ESSFwc4/102,8.004441765,Pa
ESSFwc4/103,8.101118464,Pa
ESSFwcw/101,8.216574979,Pa
ESSFwcw/102,7.956198954,Pa
ESSFwcw/103,8.135121606,Pa
ESSFwcw/104,8.210791758,Pa
ESSFwh1/102,8.039884804,Pa
ESSFwh1/103,8.125597065,Pa
ESSFwh1/104,8.121667794,Pa
ESSFwh2/102,7.912107229,Pa
ESSFwh2/103,7.94454609,Pa
ESSFwh3/102,7.955792038,Pa
ESSFwh3/103,8.0121236,Pa
ESSFwm1/102,8.022144343,Pa
ESSFwm1/103,8.101180589,Pa
ESSFwm2/102,8.091488549,Pa
ESSFwm2/103,8.161416489,Pa
ESSFwm2/104,8.182530207,Pa
ESSFwm3/102,8.029586133,Pa
ESSFwm3/103,8.097766782,Pa
ESSFwm4/102,7.930277217,Pa
ESSFwm_MT/101,8.169821582,Pa
ESSFwm_MT/102,8.036012387,Pa
ESSFwm_MT/103,8.0331526,Pa
ESSFwmp_MT/00,8.156320597,Pa
ESSFwmw/102,8.064097235,Pa
ESSFwmw/103,8.16742176,Pa
ESSFxc1/02,7.780151505,Pa
ESSFxc1/05,7.897806291,Pa
ESSFxc3/02,7.760489534,Pa
ESSFxc3/05,7.88616038,Pa
ESSFxc3/06,7.964108106,Pa
ESSFxc_WA/101,7.953506749,Pa
ESSFxc_WA/102,7.726197578,Pa
ESSFxc_WA/103,7.788803341,Pa
ESSFxcp_WA/00,7.896106276,Pa
ESSFxcw/01,7.958722056,Pa
ESSFxcw/05,7.861918397,Pa
ESSFxcw/07,7.959338327,Pa
ESSFxk_MT/101,8.164260437,Pa
ESSFxk_MT/102,7.938885283,Pa
ESSFxk_MT/103,7.982305218,Pa
ESSFxk_MT/110,8.152558079,Pa
ESSFxk_MT/111,8.187616833,Pa
ESSFxkp_MT/00,8.034576911,Pa
ESSFxv1/01,8.103187337,Pa
ESSFxv1/02,7.784198651,Pa
ESSFxv1/03,7.808721334,Pa
ESSFxv1/04,8.060477876,Pa
ESSFxv1/05,8.060477876,Pa
ESSFxv1/06,8.13794692,Pa
ESSFxv1/07,8.124719998,Pa
ESSFxv2/01,7.681246451,Pa
ESSFxv2/02,7.391591438,Pa
ESSFxv2/03,7.356549188,Pa
ESSFxv2/04,7.622728985,Pa
ESSFxv2/05,7.671394453,Pa
ESSFxv2/06,7.671394453,Pa
ESSFxvw/01,7.858438213,Pa
ESSFxvw/02,7.536289246,Pa
ESSFxvw/03,7.647903365,Pa
ESSFxvw/04,7.79717971,Pa
ESSFxvw/05,7.79717971,Pa
ESSFxvw/06,7.854749223,Pa
ESSFxw_OR/101,7.90921907,Pa
ESSFxw_OR/102,7.770405682,Pa
ESSFxw_OR/103,7.753462245,Pa
ESSFxwp_OR/00,8.006082066,Pa
ICHmw1/04,7.980118042,Pa
MHRFds_CA/102,7.83325519,Pa
MHRFmm_OR/102,7.783912037,Pa
MHds_OR/102,7.924743714,Pa
MHms_WA/102,7.980427913,Pa
MHmsp_WA/00,7.975218995,Pa
MSdc1/01,7.929750016,Pa
MSdc1/02,7.868246685,Pa
MSdc1/03,7.810997216,Pa
MSdc2/01,7.943835069,Pa
MSdc2/02,7.831585299,Pa
MSdc2/03,7.889199261,Pa
MSdc2/04,7.889199261,Pa
MSdc3/02,7.732498266,Pa
MSdc3/03,7.891557211,Pa
MSdh_WY/101,8.02686372,Pa
MSdh_WY/102,8.001228976,Pa
MSdh_WY/103,7.969561984,Pa
MSdh_WY/110,8.161080465,Pa
MSdw_MT/102,7.987118961,Pa
MSmm_ID/102,7.937442733,Pa
MSxk_WA/102,7.83325519,Pa
BGxh1/07,20.25906668,Pl
BWBScm/a,15.57779193,Pl
BWBScm/b,17.75051201,Pl
BWBScm/c,17.76510175,Pl
BWBScm/d,20.01278832,Pl
BWBScm/f,20.01965992,Pl
BWBScm/g,17.34144277,Pl
BWBSdk/101,15.01571876,Pl
BWBSdk/102,11.06930291,Pl
BWBSdk/110,13.94449134,Pl
BWBSdm/a,14.6819079,Pl
BWBSdm/b,17.84395079,Pl
BWBSdm/c,18.51556454,Pl
BWBSdm/d,20.67980306,Pl
BWBSdm/f,20.7057965,Pl
BWBSdm/g,18.02116849,Pl
BWBSlb/a,15.80614534,Pl
BWBSlb/d,18.20327603,Pl
BWBSlf/b,16.53271432,Pl
BWBSlf/c,18.10845376,Pl
BWBSlf/d,17.92966093,Pl
BWBSlf/e,19.89582358,Pl
BWBSlf/f,21.79808112,Pl
BWBSlf/h,17.21291189,Pl
BWBSlf/i,20.21719954,Pl
BWBSmk/101,17.97129858,Pl
BWBSmk/102,13.91430145,Pl
BWBSmk/110,15.49722265,Pl
BWBSmw/101,19.1015883,Pl
BWBSmw/102,13.99522323,Pl
BWBSmw/111,16.83172681,Pl
BWBSpp/a,15.46607212,Pl
BWBSpp/b,17.31691767,Pl
BWBSpp/c,18.21186486,Pl
BWBSpp/d,20.22323811,Pl
BWBSpp/g,17.75252639,Pl
BWBSuf/b,15.99578313,Pl
BWBSuf/c,18.84347237,Pl
BWBSuf/d,17.34645994,Pl
BWBSuf/e,19.71858735,Pl
BWBSuf/f,21.23876926,Pl
BWBSuf/h,16.85103239,Pl
BWBSuf/i,17.47854226,Pl
BWBSuf/j,18.31258194,Pl
BWBSwk1/101,17.29135341,Pl
BWBSwk1/102,14.26726767,Pl
BWBSwk1/111,16.14932932,Pl
BWBSwk2/101,14.96656963,Pl
BWBSwk2/102,12.4307893,Pl
BWBSwk2/110,16.23501737,Pl
BWBSwk3/101,14.19880219,Pl
BWBSwk3/102,10.34012384,Pl
BWBSwk3/110,11.79735326,Pl
BWBSwk3/111,7.973474918,Pl
CDFmm/01,17.3885124,Pl
CDFmm/02,14.61509622,Pl
CDFmm/03,17.10956929,Pl
CDFmm/10,15.30406579,Pl
CWFds_CA/101,14.55821979,Pl
CWFds_CA/110,19.47817601,Pl
CWHdm/02,15.56296831,Pl
CWHdm/11,14.69716439,Pl
CWHdm_WA/102,16.44397529,Pl
CWHds1/01,19.09283202,Pl
CWHds1/02,14.55673432,Pl
CWHds1/03,15.73527866,Pl
CWHds1/04,18.15618746,Pl
CWHds1/05,21.41564361,Pl
CWHds1/06,19.11492713,Pl
CWHds1/07,22.03706343,Pl
CWHds1/11,14.14873434,Pl
CWHds1/12,17.81509361,Pl
CWHds2/02,14.97092279,Pl
CWHds2/03,15.92458061,Pl
CWHds2/04,18.79592376,Pl
CWHds2/11,15.76617373,Pl
CWHds_WA/102,15.59042253,Pl
CWHds_WA/103,16.66690133,Pl
CWHmh_OR/102,15.68360676,Pl
CWHmh_OR/103,15.74033428,Pl
CWHmm1/02,17.63348604,Pl
CWHmm1/11,15.67208165,Pl
CWHmm2/02,15.43281656,Pl
CWHmm2/09,14.35839666,Pl
CWHms1/02,14.53224131,Pl
CWHms1/10,13.49316527,Pl
CWHms2/02,13.98689871,Pl
CWHms2/03,16.23618813,Pl
CWHms2/10,13.19362085,Pl
CWHms_OR/102,17.54919672,Pl
CWHms_WA/102,16.07994527,Pl
CWHvh1/01,15.33167857,Pl
CWHvh1/02,12.14628976,Pl
CWHvh1/03,14.83467882,Pl
CWHvh1/11,13.7116099,Pl
CWHvh1/12,10.91682234,Pl
CWHvh1/13,14.76916134,Pl
CWHvh2/01,16.3041271,Pl
CWHvh2/02,14.60539517,Pl
CWHvh2/03,17.51022929,Pl
CWHvh2/11,15.36538641,Pl
CWHvh2/12,12.61970437,Pl
CWHvh2/13,16.48167092,Pl
CWHvh3/101,16.21647458,Pl
CWHvh3/102,14.28708552,Pl
CWHvh3/115,14.72379305,Pl
CWHvh3/117,16.56362762,Pl
CWHvh3/Wb53,11.99713415,Pl
CWHvh_WA/102,15.86080692,Pl
CWHvm1/01,17.81482798,Pl
CWHvm1/02,14.51148438,Pl
CWHvm1/03,15.99558387,Pl
CWHvm1/12,14.72851337,Pl
CWHvm1/13,13.52728843,Pl
CWHvm1/14,16.48804478,Pl
CWHvm2/02,13.34604574,Pl
CWHvm2/03,16.05657035,Pl
CWHvm2/09,14.16133339,Pl
CWHvm2/10,12.29031225,Pl
CWHwh1/102,18.23745511,Pl
CWHwh1/110,16.85257602,Pl
CWHwh1/115,13.94064957,Pl
CWHwh1/118,17.85614642,Pl
CWHwh1/Wb51,14.19594317,Pl
CWHwm/02,17.13428119,Pl
CWHwm/10,12.27253414,Pl
CWHws1/01,19.96268365,Pl
CWHws1/02,16.54507513,Pl
CWHws1/03,19.40139604,Pl
CWHws1/04,23.40532111,Pl
CWHws2/01,18.23112641,Pl
CWHws2/02,13.77742112,Pl
CWHws2/03,17.09238156,Pl
CWHws2/10,13.15849833,Pl
CWHxm1/02,16.1830378,Pl
CWHxm1/03,16.29596923,Pl
CWHxm1/11,15.15761419,Pl
CWHxm2/02,16.04419354,Pl
CWHxm2/03,16.6413298,Pl
CWHxm2/11,13.87748377,Pl
CWHxm_WA/101,17.99666663,Pl
CWHxm_WA/102,15.0717425,Pl
ESSFab/b,14.263912,Pl
ESSFab/c,17.40780764,Pl
ESSFab/d,16.59806163,Pl
ESSFab/f,14.17018521,Pl
ESSFab/g,15.01507053,Pl
ESSFdc1/101,15.94015603,Pl
ESSFdc1/102,12.84708372,Pl
ESSFdc1/103,15.26461005,Pl
ESSFdc2/01,14.9124916,Pl
ESSFdc2/02,11.86876599,Pl
ESSFdc2/03,14.22950669,Pl
ESSFdc2/04,14.4258937,Pl
ESSFdc2/05,14.4258937,Pl
ESSFdc2/06,16.65343934,Pl
ESSFdc2/07,16.10745571,Pl
ESSFdc2/08,15.81964822,Pl
ESSFdc3/01,17.03882345,Pl
ESSFdc3/02,13.94671381,Pl
ESSFdc3/03,16.53890075,Pl
ESSFdc3/04,16.26373229,Pl
ESSFdc3/05,16.26373229,Pl
ESSFdc3/06,18.95068215,Pl
ESSFdc3/07,18.54963473,Pl
ESSFdcw/102,9.769851444,Pl
ESSFdcw/103,12.38488611,Pl
ESSFdh_WA/101,15.7805628,Pl
ESSFdh_WA/103,12.62993744,Pl
ESSFdk1/101,17.53137595,Pl
ESSFdk1/102,13.57656312,Pl
ESSFdk1/103,16.68226434,Pl
ESSFdk1/104,17.57533014,Pl
ESSFdk1/110,18.1059126,Pl
ESSFdk2/101,16.7258933,Pl
ESSFdk2/102,12.90395795,Pl
ESSFdk2/103,16.43073511,Pl
ESSFdk2/104,16.69182699,Pl
ESSFdk2/112,14.11883675,Pl
ESSFdk_MT/101,16.70245534,Pl
ESSFdk_MT/102,13.95511122,Pl
ESSFdk_MT/110,18.2256101,Pl
ESSFdk_MT/111,16.37204859,Pl
ESSFdkp_MT/00,14.59728912,Pl
ESSFdkw/101,15.69975144,Pl
ESSFdkw/102,12.2283894,Pl
ESSFdkw/103,14.40810376,Pl
ESSFdm_ID/101,17.38086145,Pl
ESSFdm_ID/102,13.99566402,Pl
ESSFdm_ID/103,14.75222769,Pl
ESSFdm_ID/110,18.80484942,Pl
ESSFdm_ID/111,17.09046568,Pl
ESSFdv1/01,14.99713453,Pl
ESSFdv1/02,12.79620701,Pl
ESSFdv1/03,12.23391065,Pl
ESSFdv1/04,14.34781957,Pl
ESSFdv1/05,16.04894533,Pl
ESSFdv1/06,13.03908717,Pl
ESSFdv2/01,14.45299742,Pl
ESSFdv2/02,12.23844218,Pl
ESSFdv2/03,11.78320259,Pl
ESSFdv2/04,14.07089875,Pl
ESSFdv2/05,15.36408752,Pl
ESSFdv2/06,12.45178856,Pl
ESSFdvw/01,12.95388763,Pl
ESSFdvw/02,11.69330681,Pl
ESSFdvw/03,10.83640169,Pl
ESSFdvw/06,12.64862013,Pl
ESSFmc/01,15.70354592,Pl
ESSFmc/02,11.84185846,Pl
ESSFmc/03,13.54190593,Pl
ESSFmc/04,15.44112558,Pl
ESSFmc/05,17.83347703,Pl
ESSFmc/06,17.23612377,Pl
ESSFmc/07,16.01360793,Pl
ESSFmh/101,19.83866717,Pl
ESSFmh/102,16.54692819,Pl
ESSFmh/103,17.94059016,Pl
ESSFmh/104,17.60149076,Pl
ESSFmh/105,18.60897553,Pl
ESSFmk/01,13.38855236,Pl
ESSFmk/02,9.876880935,Pl
ESSFmk/03,11.38868297,Pl
ESSFmk/04,15.30504973,Pl
ESSFmk/05,14.99090638,Pl
ESSFmm1/01,16.93550763,Pl
ESSFmm1/02,11.15738682,Pl
ESSFmm1/03,12.23426761,Pl
ESSFmm1/04,13.52899519,Pl
ESSFmm1/05,15.69199413,Pl
ESSFmm1/06,14.47876059,Pl
ESSFmm1/07,9.961804813,Pl
ESSFmm2/01,16.84000528,Pl
ESSFmm2/02,12.51316429,Pl
ESSFmm2/03,15.20980235,Pl
ESSFmm2/04,17.63480669,Pl
ESSFmm2/05,15.4877211,Pl
ESSFmm2/06,11.9601742,Pl
ESSFmm2/07,10.2324873,Pl
ESSFmm3/101,15.92174382,Pl
ESSFmm3/102,12.59191963,Pl
ESSFmm3/103,14.57401675,Pl
ESSFmm3/104,14.93523083,Pl
ESSFmmw/01,15.46485503,Pl
ESSFmmw/02,10.38446473,Pl
ESSFmmw/03,11.05266616,Pl
ESSFmmw/04,12.19765683,Pl
ESSFmmw/05,15.15620302,Pl
ESSFmmw/06,13.020546,Pl
ESSFmmw/07,9.218030317,Pl
ESSFmv1/01,16.59874118,Pl
ESSFmv1/02,12.6572631,Pl
ESSFmv1/03,14.61660243,Pl
ESSFmv1/04,17.18070625,Pl
ESSFmv1/05,14.17617925,Pl
ESSFmv2/01,14.56782108,Pl
ESSFmv2/02,13.37092236,Pl
ESSFmv2/04,16.7790478,Pl
ESSFmv2/05,17.79297865,Pl
ESSFmv2/06,14.56904952,Pl
ESSFmv3/01,14.59891752,Pl
ESSFmv3/02,10.10912727,Pl
ESSFmv3/03,11.31032156,Pl
ESSFmv3/04,14.60483544,Pl
ESSFmv3/05,14.62243318,Pl
ESSFmv3/06,13.55820969,Pl
ESSFmv3/07,11.14210144,Pl
ESSFmv3/08,11.28023932,Pl
ESSFmv4/01,15.62434129,Pl
ESSFmv4/02,11.83386539,Pl
ESSFmv4/04,16.04184892,Pl
ESSFmv4/05,12.80025455,Pl
ESSFmw/01,14.0271855,Pl
ESSFmw/02,11.2412626,Pl
ESSFmw/03,14.10128257,Pl
ESSFmw/04,14.68794126,Pl
ESSFmw/05,14.32596274,Pl
ESSFmw/06,15.84417901,Pl
ESSFmw/07,14.84082186,Pl
ESSFmw/08,12.79124049,Pl
ESSFmw1/01,15.0187998,Pl
ESSFmw1/02,13.33352411,Pl
ESSFmw1/03,15.22683503,Pl
ESSFmw1/04,15.80434934,Pl
ESSFmw1/05,15.00168729,Pl
ESSFmw1/06,16.65259357,Pl
ESSFmw1/07,15.72168759,Pl
ESSFmw1/08,13.73065219,Pl
ESSFmw2/01,14.45233097,Pl
ESSFmw2/02,12.57697822,Pl
ESSFmw2/03,14.66490147,Pl
ESSFmw2/04,15.1409638,Pl
ESSFmw2/05,14.65557027,Pl
ESSFmw2/06,16.22494231,Pl
ESSFmw2/07,15.21315105,Pl
ESSFmw2/08,13.078906,Pl
ESSFmw_WA/101,14.23943005,Pl
ESSFmw_WA/102,12.36616134,Pl
ESSFmw_WA/103,11.79390982,Pl
ESSFmwp_WA/00,12.78970478,Pl
ESSFmww/01,13.02678042,Pl
ESSFmww/02,10.26479836,Pl
ESSFmww/03,12.26631417,Pl
ESSFmww/04,12.3224193,Pl
ESSFmww/05,13.38569439,Pl
ESSFmww/06,14.86595279,Pl
ESSFmww/07,13.92678857,Pl
ESSFmww/08,11.63540508,Pl
ESSFvc/02,11.65410867,Pl
ESSFvcw/02,10.19814749,Pl
ESSFvh_ID/101,20.04092238,Pl
ESSFvh_ID/102,16.90837513,Pl
ESSFvh_ID/103,18.27826737,Pl
ESSFvh_ID/110,21.93596747,Pl
ESSFvh_ID/111,20.16354257,Pl
ESSFwc2/01,14.98516179,Pl
ESSFwc2/02,11.55288171,Pl
ESSFwc2/03,14.9694496,Pl
ESSFwc2/04,13.83178362,Pl
ESSFwc2/05,14.10346029,Pl
ESSFwc2/06,16.04806055,Pl
ESSFwc2/07,17.10788681,Pl
ESSFwc2/08,14.66605723,Pl
ESSFwc2/09,12.54877367,Pl
ESSFwc3/01,15.81366656,Pl
ESSFwc3/02,12.912891,Pl
ESSFwc4/101,13.96446486,Pl
ESSFwc4/102,10.69075681,Pl
ESSFwc4/103,12.82912811,Pl
ESSFwc4/112,13.41286456,Pl
ESSFwcw/102,8.814387372,Pl
ESSFwh1/101,17.79992421,Pl
ESSFwh1/102,13.46023292,Pl
ESSFwh1/103,15.59973537,Pl
ESSFwh1/104,15.1850985,Pl
ESSFwh2/101,17.04011235,Pl
ESSFwh2/102,13.55302651,Pl
ESSFwh2/103,14.93777718,Pl
ESSFwh2/104,16.56360508,Pl
ESSFwh3/101,19.83358843,Pl
ESSFwh3/102,15.06500586,Pl
ESSFwh3/103,18.5618222,Pl
ESSFwh3/104,17.56795551,Pl
ESSFwh3/110,21.24892744,Pl
ESSFwh_MT/101,18.78416517,Pl
ESSFwh_MT/102,14.98546267,Pl
ESSFwk1/01,18.45494394,Pl
ESSFwk1/02,14.71239635,Pl
ESSFwk1/03,17.17166396,Pl
ESSFwk1/04,16.41451643,Pl
ESSFwk1/05,19.15556048,Pl
ESSFwk2/03,16.06907133,Pl
ESSFwm1/101,17.60739539,Pl
ESSFwm1/102,13.3737966,Pl
ESSFwm1/103,16.20350676,Pl
ESSFwm1/104,16.77584227,Pl
ESSFwm2/101,16.28645855,Pl
ESSFwm2/102,11.28529956,Pl
ESSFwm2/103,14.01530749,Pl
ESSFwm2/104,14.18743074,Pl
ESSFwm3/101,16.64631658,Pl
ESSFwm3/102,12.35555412,Pl
ESSFwm3/103,14.16530073,Pl
ESSFwm3/104,13.68716749,Pl
ESSFwm3/105,16.08813155,Pl
ESSFwm4/101,18.204525,Pl
ESSFwm4/102,15.71280527,Pl
ESSFwm4/103,16.49502737,Pl
ESSFwm_MT/101,18.71199275,Pl
ESSFwm_MT/102,16.05657957,Pl
ESSFwm_MT/103,17.50737864,Pl
ESSFwm_MT/110,19.94624865,Pl
ESSFwm_MT/111,18.90680336,Pl
ESSFwmw/102,12.68748124,Pl
ESSFwmw/103,14.29265287,Pl
ESSFwv/01,12.47062815,Pl
ESSFwv/02,9.868429463,Pl
ESSFwv/03,11.61019294,Pl
ESSFwv/04,12.00762252,Pl
ESSFwv/05,14.23064341,Pl
ESSFwv/06,13.42263303,Pl
ESSFxc1/01,14.77643394,Pl
ESSFxc1/02,11.91783277,Pl
ESSFxc1/05,14.47317752,Pl
ESSFxc1/06,14.52116987,Pl
ESSFxc1/07,15.98723432,Pl
ESSFxc1/08,15.43431868,Pl
ESSFxc2/01,16.88459989,Pl
ESSFxc2/02,12.90543063,Pl
ESSFxc2/05,15.73277559,Pl
ESSFxc2/06,15.5744571,Pl
ESSFxc2/07,17.32838499,Pl
ESSFxc2/08,17.15052484,Pl
ESSFxc3/01,15.80046572,Pl
ESSFxc3/02,11.9457667,Pl
ESSFxc3/05,14.48401375,Pl
ESSFxc3/06,14.54980982,Pl
ESSFxc3/07,16.26350116,Pl
ESSFxc3/08,15.68885827,Pl
ESSFxc_CO/101,17.00023993,Pl
ESSFxc_CO/102,12.29886739,Pl
ESSFxc_CO/103,14.22503056,Pl
ESSFxc_CO/110,18.45864079,Pl
ESSFxc_WA/101,15.09463824,Pl
ESSFxc_WA/102,12.32767741,Pl
ESSFxc_WA/103,12.97615738,Pl
ESSFxc_WA/110,16.61372004,Pl
ESSFxc_WA/111,13.65248141,Pl
ESSFxcp_CO/00,15.15352418,Pl
ESSFxcp_WA/00,11.87091016,Pl
ESSFxcw/01,15.0236025,Pl
ESSFxcw/02,10.70418238,Pl
ESSFxcw/05,13.30218774,Pl
ESSFxcw/06,12.8591929,Pl
ESSFxcw/07,15.57401302,Pl
ESSFxcw/08,15.30947703,Pl
ESSFxh_WA/101,21.48232738,Pl
ESSFxh_WA/102,16.90735898,Pl
ESSFxh_WA/103,18.69709563,Pl
ESSFxh_WA/110,22.37974338,Pl
ESSFxh_WA/111,21.0213508,Pl
ESSFxk_MT/101,17.3703835,Pl
ESSFxk_MT/102,12.57018923,Pl
ESSFxk_MT/103,15.06021082,Pl
ESSFxk_MT/110,18.64256515,Pl
ESSFxk_MT/111,17.97784054,Pl
ESSFxk_UT/101,16.48420099,Pl
ESSFxk_UT/102,12.28594278,Pl
ESSFxk_UT/103,14.43276961,Pl
ESSFxk_UT/110,18.35809629,Pl
ESSFxkp_MT/00,16.37249122,Pl
ESSFxkp_UT/00,15.49662752,Pl
ESSFxv1/01,13.91482526,Pl
ESSFxv1/02,9.864470666,Pl
ESSFxv1/03,9.265652253,Pl
ESSFxv1/04,13.03074866,Pl
ESSFxv1/05,12.3949641,Pl
ESSFxv1/06,12.9514241,Pl
ESSFxv1/07,14.88126399,Pl
ESSFxv1/08,12.744181,Pl
ESSFxv1/09,13.73763805,Pl
ESSFxv2/01,13.70264939,Pl
ESSFxv2/02,10.03597469,Pl
ESSFxv2/03,10.9489843,Pl
ESSFxv2/04,13.33713312,Pl
ESSFxv2/05,12.81047767,Pl
ESSFxv2/06,12.80973713,Pl
ESSFxv2/07,14.90208411,Pl
ESSFxv2/08,13.78241207,Pl
ESSFxv2/09,10.63355874,Pl
ESSFxv2/10,12.57968036,Pl
ESSFxvw/01,13.48604753,Pl
ESSFxvw/02,9.896345141,Pl
ESSFxvw/03,9.160865108,Pl
ESSFxvw/04,12.6572808,Pl
ESSFxvw/05,12.67345817,Pl
ESSFxvw/06,11.9337122,Pl
ESSFxvw/07,14.28667416,Pl
ESSFxvw/08,12.59788479,Pl
ESSFxvw/09,13.55847111,Pl
ESSFxvw/10,12.47227554,Pl
ESSFxw_OR/101,15.73952513,Pl
ESSFxw_OR/102,11.24228211,Pl
ESSFxw_OR/103,12.44649069,Pl
ESSFxw_OR/110,17.16065078,Pl
ESSFxw_OR/111,16.20997304,Pl
ESSFxwp_OR/00,14.10021476,Pl
GBDxx_UT/110,18.41903085,Pl
ICHdh_ID/101,19.73733771,Pl
ICHdh_ID/103,16.35881226,Pl
ICHdh_ID/110,19.71987102,Pl
ICHdh_ID/112,22.49678395,Pl
ICHdk/01,21.62022346,Pl
ICHdk/02,17.36500494,Pl
ICHdk/04,20.76428274,Pl
ICHdk/05,23.38052753,Pl
ICHdk/06,23.39576653,Pl
ICHdk/07,21.49609576,Pl
ICHdk/08,21.19717768,Pl
ICHdk/09,20.23560734,Pl
ICHdm/101,21.35268747,Pl
ICHdm/102,15.17917104,Pl
ICHdm/103,19.43003918,Pl
ICHdw1/101,19.63033278,Pl
ICHdw1/102,14.63181247,Pl
ICHdw1/103,17.33045781,Pl
ICHdw1/104,17.96582848,Pl
ICHdw1/110,20.72862253,Pl
ICHdw1/111,21.10417875,Pl
ICHdw3/101,21.73501135,Pl
ICHdw3/102,19.06722251,Pl
ICHdw3/103,20.57874228,Pl
ICHdw3/104,20.88610062,Pl
ICHdw4/101,20.31694384,Pl
ICHdw4/102,16.19226689,Pl
ICHdw4/103,16.70030391,Pl
ICHdw4/104,18.44553341,Pl
ICHdw4/110,22.01323949,Pl
ICHdw_ID/101,20.14846675,Pl
ICHdw_ID/103,17.50976067,Pl
ICHmc1/01,19.31962511,Pl
ICHmc1/02,16.99775406,Pl
ICHmc1/03,21.56707852,Pl
ICHmc1/04,19.67764197,Pl
ICHmc1a/01,20.36274983,Pl
ICHmc1a/02,22.08278313,Pl
ICHmc1a/03,21.63199485,Pl
ICHmc2/01,20.75063493,Pl
ICHmc2/02,16.39238937,Pl
ICHmc2/03,22.47694115,Pl
ICHmc2/04,22.17556158,Pl
ICHmc2/05,21.73143599,Pl
ICHmc2/06,22.63172917,Pl
ICHmc2/07,18.98888182,Pl
ICHmc2/08,18.55739672,Pl
ICHmh_MT/101,20.46342231,Pl
ICHmh_MT/103,19.02556631,Pl
ICHmh_MT/110,20.65482768,Pl
ICHmh_MT/112,23.31126272,Pl
ICHmk1/01,21.74921349,Pl
ICHmk1/02,16.47342266,Pl
ICHmk1/03,18.65638391,Pl
ICHmk1/04,21.62418193,Pl
ICHmk1/05,22.91204398,Pl
ICHmk1/06,23.41991975,Pl
ICHmk1/07,19.93975444,Pl
ICHmk2/01,21.90478104,Pl
ICHmk2/02,18.00903809,Pl
ICHmk2/03,19.84718775,Pl
ICHmk2/04,22.04455726,Pl
ICHmk2/05,23.55045053,Pl
ICHmk2/06,20.52036816,Pl
ICHmk3/01,21.28387677,Pl
ICHmk3/02,17.57489047,Pl
ICHmk3/03,20.28200635,Pl
ICHmk3/04,21.82122214,Pl
ICHmk3/05,22.04692068,Pl
ICHmk3/06,22.57798265,Pl
ICHmk3/07,19.72626986,Pl
ICHmk4/101,20.4962952,Pl
ICHmk4/102,16.97859048,Pl
ICHmk4/103,19.81569746,Pl
ICHmk5/101,21.15618037,Pl
ICHmk5/102,15.9260319,Pl
ICHmk5/103,17.83115169,Pl
ICHmk5/104,20.13367555,Pl
ICHmm/01,20.37214983,Pl
ICHmm/02,16.52005359,Pl
ICHmm/03,19.3358773,Pl
ICHmm/04,21.99028401,Pl
ICHmm/05,21.74503709,Pl
ICHmm/06,21.1527407,Pl
ICHmm/07,14.20091674,Pl
ICHmm/08,15.6192249,Pl
ICHmw1/01,22.78134518,Pl
ICHmw1/02,18.55566667,Pl
ICHmw1/03,19.3130624,Pl
ICHmw1/04,20.83645197,Pl
ICHmw1/05,22.11239699,Pl
ICHmw1/06,23.38737239,Pl
ICHmw1/07,22.54784248,Pl
ICHmw2/102,18.58859059,Pl
ICHmw2/103,17.98045613,Pl
ICHmw2/104,19.01605373,Pl
ICHmw3/01,22.70107671,Pl
ICHmw3/02,17.99800356,Pl
ICHmw3/03,20.92020823,Pl
ICHmw3/04,21.08882281,Pl
ICHmw3/05,22.08368653,Pl
ICHmw3/06,23.69282429,Pl
ICHmw3/08,23.47302381,Pl
ICHmw4/101,22.65735733,Pl
ICHmw4/102,18.28549041,Pl
ICHmw4/103,19.31852946,Pl
ICHmw4/104,21.40702565,Pl
ICHmw5/101,22.25962203,Pl
ICHmw5/102,17.19149822,Pl
ICHmw5/103,17.84195625,Pl
ICHmw5/104,19.20353092,Pl
ICHmw5/110,23.17351735,Pl
ICHmw_MT/101,19.27243609,Pl
ICHmw_MT/102,16.78818051,Pl
ICHmw_MT/103,18.10707374,Pl
ICHmw_MT/110,18.76364374,Pl
ICHvc/02,16.65191161,Pl
ICHvk1/02,18.20285965,Pl
ICHvk1/03,20.4705773,Pl
ICHvk1/06,19.39061586,Pl
ICHvk2/01,21.77279147,Pl
ICHvk2/02,14.26856208,Pl
ICHvk2/03,16.57894119,Pl
ICHvk2/04,19.91272602,Pl
ICHvk2/06,17.05627358,Pl
ICHvk2/07,14.5155901,Pl
ICHvk_ID/101,21.6677499,Pl
ICHvk_ID/102,16.87313336,Pl
ICHvk_ID/103,17.82907654,Pl
ICHvk_ID/110,21.13301204,Pl
ICHwc/01,20.46958607,Pl
ICHwc/02,15.85685216,Pl
ICHwc/03,19.40279541,Pl
ICHwc/04,21.53224571,Pl
ICHwc/05,21.56877493,Pl
