"Unit","Spp","SIPred","aSMR"
"ESSFdv1/03","Pl",11.8887185549967,2.66666666666667
"ESSFdv1/04","Pl",14.4043844433488,3.75
"ESSFdv1/05","Pl",16.0898259563537,5.46666666666667
"ESSFdv1/06","Pl",12.7370230895709,7.5
"ESSFdv2/01","Pl",14.8483246133845,5
"ESSFdv2/02","Pl",12.6382073742172,2.71428571428571
"ESSFdv2/03","Pl",11.9908771431865,2.83333333333333
"ESSFdv2/04","Pl",14.5041881818399,3.75
"ESSFdv2/05","Pl",15.9137034278853,5.6
"ESSFdv2/06","Pl",12.692643945575,7.5
"ESSFdvw/01","Pl",14.0294859476578,4.83333333333333
"ESSFdvw/02","Pl",11.6599041750823,2.57142857142857
"ESSFdvw/03","Pl",10.922152770363,2.66666666666667
"ESSFdvw/06","Pl",12.0858000852267,7.5
"ESSFmc/01","Pl",15.5780641164391,5.5
"ESSFmc/02","Pl",11.7069426303245,2.75
"ESSFmc/03","Pl",13.5782970002631,4
"ESSFmc/04","Pl",14.3396488566,4.625
"ESSFmc/05","Pl",17.2318654608654,5
"ESSFmc/06","Pl",16.3344074454966,6.5
"ESSFmc/07","Pl",16.0408758226236,7
"ESSFmc/08","Pl",13.3440372649365,7.5
"ESSFmc/09","Pl",9.86041854837605,7.75
"ESSFmc/10","Pl",12.7650565604997,8
"ESSFmh/101","Pl",21.7048543681934,5
"ESSFmh/102","Pl",17.6896587112007,3
"ESSFmh/103","Pl",19.3261384468008,3.5
"ESSFmh/104","Pl",18.4995618504055,3.75
"ESSFmh/105","Pl",19.6458361176321,3.83333333333333
"ESSFmh/110","Pl",22.1770420039383,5.75
"ESSFmh/111","Pl",21.007040568014,6.5
"ESSFmh/112","Pl",20.3213502486728,7
"ESSFmk/01","Pl",13.5014514733799,5.33333333333333
"ESSFmk/02","Pl",9.79393985894403,2.83333333333333
"ESSFmk/03","Pl",12.0327209389683,4.25
"ESSFmk/04","Pl",14.9725916093052,5.5
"ESSFmk/05","Pl",15.4490745218799,6.2
"ESSFmk/06","Pl",10.1780133719669,7.5
"ESSFmk/07","Pl",12.5605443034283,7.5
"ESSFmm1/01","Pl",15.9582295557898,4.5
"ESSFmm1/02","Pl",10.5962734838581,3
"ESSFmm1/03","Pl",11.6919437585233,3.33333333333333
"ESSFmm1/04","Pl",13.2470996949306,3.5
"ESSFmm1/05","Pl",16.6883772693288,6
"ESSFmm1/06","Pl",14.239912727288,6.875
"ESSFmm1/07","Pl",9.84596987074862,8
"ESSFmm2/01","Pl",17.3814034074064,4.5
"ESSFmm2/02","Pl",13.9529799172794,3.25
"ESSFmm2/03","Pl",16.2419021431947,3.57692307692308
"ESSFmm2/04","Pl",18.0226827605289,5.5
"ESSFmm2/05","Pl",15.4159114119446,6.84615384615385
"ESSFmm2/06","Pl",12.1745743887186,7.5
"ESSFmm2/07","Pl",9.72608109006716,8
"ESSFmm3/101","Pl",16.1707994547287,5
"ESSFmm3/102","Pl",12.4567312205387,3
"ESSFmm3/103","Pl",14.4517787865289,4
"ESSFmm3/104","Pl",15.615755393642,4.625
"ESSFmm3/110","Pl",14.3394043637736,6.83333333333333
"ESSFmm3/111","Pl",14.2510173554982,7
"ESSFmm3/112","Pl",12.5669314286609,7.75
"ESSFmv1/01","Pl",15.9933036100082,4
"ESSFmv1/02","Pl",11.6878377526929,2.5
"ESSFmv1/03","Pl",14.7918609468227,3.75
"ESSFmv1/04","Pl",16.9359053101411,6
"ESSFmv1/05","Pl",13.4784857797785,7.25
"ESSFmv2/01","Pl",14.3377851898145,4.75
"ESSFmv2/02","Pl",12.8367605609157,4
"ESSFmv2/04","Pl",15.8614278409159,5.5
"ESSFmv2/05","Pl",16.6337696893704,6
"ESSFmv2/06","Pl",14.8746637470762,6.5
"ESSFmv3/01","Pl",13.9524790102342,4.25
"ESSFmv3/02","Pl",10.7658079682839,3.75
"ESSFmv3/03","Pl",11.9108149896105,4.83333333333333
"ESSFmv3/04","Pl",14.9116816276973,5.25
"ESSFmv3/05","Pl",14.9124841632718,6
"ESSFmv3/06","Pl",13.8947326211242,6.5
"ESSFmv3/07","Pl",12.9581110244225,7
"ESSFmv4/01","Pl",15.7219929409938,4.8
"ESSFmv4/02","Pl",12.2600016769549,4.25
"ESSFmv4/04","Pl",15.8186857930902,6.5
"ESSFmv4/05","Pl",13.3865977123664,7.5
"ESSFmw/01","Pl",15.3620511126275,4.25
"ESSFmw/02","Pl",11.4425740328259,2.25
"ESSFmw/03","Pl",13.9922658814726,3.33333333333333
"ESSFmw/04","Pl",14.7869037368049,4
"ESSFmw/05","Pl",15.6710417524773,5.25
"ESSFmw/06","Pl",16.4105323518229,5.83333333333333
"ESSFmw/07","Pl",15.259413022681,7
"ESSFmw/08","Pl",13.3667742148984,7.5
"ESSFmw1/01","Pl",16.6771440055579,4.25
"ESSFmw1/02","Pl",12.8333113320015,2.25
"ESSFmw1/03","Pl",15.3991234048045,3.33333333333333
"ESSFmw1/04","Pl",16.143283047292,4
"ESSFmw1/05","Pl",16.7634670608621,5.25
"ESSFmw1/06","Pl",17.4733052373862,5.83333333333333
"ESSFmw1/07","Pl",16.4023772132641,7
"ESSFmw1/08","Pl",14.4051430699937,7.5
"ESSFmw2/01","Pl",15.9373057214072,4.5
"ESSFmw2/02","Pl",12.1172806188443,2.5
"ESSFmw2/03","Pl",14.5432408366337,3.5
"ESSFmw2/04","Pl",15.3180672066619,4.16666666666667
"ESSFmw2/05","Pl",15.9385546586607,5.5
"ESSFmw2/06","Pl",16.6335611523436,6
"ESSFmw2/07","Pl",15.5335829575808,7
"ESSFmw2/08","Pl",13.5260455141527,7.5
"ESSFmww/01","Pl",15.6011475690171,4.75
"ESSFmww/02","Pl",12.2865316166942,2.75
"ESSFmww/03","Pl",14.1585860300019,3.66666666666667
"ESSFmww/04","Pl",14.8802500483626,4.33333333333333
"ESSFmww/05","Pl",15.4275112957494,5.5
"ESSFmww/06","Pl",16.1680219522911,6
"ESSFmww/07","Pl",15.037586452297,7
"ESSFmww/08","Pl",13.1599137656586,7.5
"ESSFvc/01","Pl",17.2263306297339,4.83333333333333
"ESSFvc/02","Pl",12.4981431942413,3.5
"ESSFvc/03","Pl",14.8275783012327,4.03846153846154
"ESSFvc/04","Pl",17.7174315208232,6.5
"ESSFvc/05","Pl",15.5655110755673,7.2
"ESSFwc2/01","Pl",15.7196576991109,5.25
"ESSFwc2/02","Pl",11.9585547355243,3.75
"ESSFwc2/03","Pl",14.9848196371005,4.4
"ESSFwc2/04","Pl",14.1261950474473,4.5
"ESSFwc2/05","Pl",14.1261950474473,4.5
"ESSFwc2/06","Pl",16.0807920612405,6
"ESSFwc2/07","Pl",17.1853129291332,6
"ESSFwc2/08","Pl",14.8686721480536,7
"ESSFwc2/09","Pl",11.8486627429113,7.75
"ESSFwc3/01","Pl",15.4030864143474,5.5
"ESSFwc3/02","Pl",12.6829834748529,4.2
"ESSFwc3/03","Pl",13.3886134778022,6.9375
"ESSFwc4/101","Pl",15.9408812330914,5.33333333333333
"ESSFwc4/102","Pl",12.047959917812,3.75
"ESSFwc4/103","Pl",14.4182547921751,4.5
"ESSFwc4/110","Pl",17.2154642410095,6.16666666666667
"ESSFwc4/111","Pl",15.0546857175209,7
"ESSFwc4/112","Pl",13.4484970356219,7.8
"ESSFwcw/101","Pl",15.9298881280518,5.6
"ESSFwcw/102","Pl",10.1210228088934,3.5
"ESSFwcw/103","Pl",12.4483876136503,4.625
"ESSFwcw/104","Pl",13.8250138364796,5.4
"ESSFwcw/110","Pl",12.966111161778,7.25
"ESSFwh1/101","Pl",19.3016844084206,5.5
"ESSFwh1/102","Pl",15.0902585825279,3.5
"ESSFwh1/103","Pl",16.2516590327494,4.16666666666667
"ESSFwh1/104","Pl",16.6802744762532,4.33333333333333
"ESSFwh1/110","Pl",17.1095157474576,7
"ESSFwh1/111","Pl",15.0384850672599,7.75
"ESSFwh2/101","Pl",19.4489822590596,4.8
"ESSFwh2/102","Pl",15.7298896423095,3.2
"ESSFwh2/103","Pl",17.3510280254434,3.5
"ESSFwh2/104","Pl",18.8585189919583,4.5
"ESSFwh2/110","Pl",19.3723230228808,5.66666666666667
"ESSFwh2/111","Pl",18.2011956419272,6.5
"ESSFwh2/112","Pl",15.5993263049748,7.5
"ESSFwh3/101","Pl",19.188068123841,5.25
"ESSFwh3/102","Pl",13.9872084612566,3.66666666666667
"ESSFwh3/103","Pl",15.8293618552795,4
"ESSFwh3/104","Pl",16.6977806021952,4.33333333333333
"ESSFwh3/110","Pl",19.2905681762278,6.16666666666667
"ESSFwh3/111","Pl",17.8073164147831,6.9
"ESSFwh3/112","Pl",15.3423016192137,7.75
