MergedBGC,Source,SS_NoSpace,SSprob,SSCurrent,FuturePeriod,SiteNo
CWHms1,BECv10,CWHms1/07,0.157894736842105,CWHms1/07,2025,21
CWHws2,BECv10,CWHws2/07,0.473684210526316,CWHms1/07,2025,21
CWHds1,BECv10,CWHds1/09,0.368421052631579,CWHms1/08,2025,21
CWHms1,BECv10,CWHms1/08,0.157894736842105,CWHms1/08,2025,21
CWHws2,BECv10,CWHws2/08,0.473684210526316,CWHms1/08,2025,21
CWHds1,BECv10,CWHds1/10,0.368421052631579,CWHms1/09,2025,21
CWHms1,BECv10,CWHms1/09,0.157894736842105,CWHms1/09,2025,21
CWHws2,BECv10,CWHws2/06,0.189473684210526,CWHms1/09,2025,21
CWHws2,BECv10,CWHws2/07,0.0947368421052632,CWHms1/09,2025,21
CWHws2,BECv10,CWHws2/08,0.189473684210526,CWHms1/09,2025,21
CWHds1,BECv10,CWHds1/11,0.368421052631579,CWHms1/10,2025,21
CWHms1,BECv10,CWHms1/10,0.157894736842105,CWHms1/10,2025,21
CWHws2,BECv10,CWHws2/10,0.473684210526316,CWHms1/10,2025,21
CWHds1,BECv10,CWHds1/12,0.368421052631579,CWHms1/11,2025,21
CWHms1,BECv10,CWHms1/11,0.157894736842105,CWHms1/11,2025,21
CWHws2,BECv10,CWHws2/11,0.473684210526316,CWHms1/11,2025,21
CWHds1,BECv10,CWHds1/01,0.633333333333333,CWHms1/01,2055,21
CWHms1,BECv10,CWHms1/01,0.0666666666666667,CWHms1/01,2055,21
CWHws2,BECv10,CWHws2/01,0.1,CWHms1/01,2055,21
ICHdw1,BECv10,ICHdw1/101,0.138461538461538,CWHms1/01,2055,21
ICHdw1,BECv10,ICHdw1/104,0.0615384615384615,CWHms1/01,2055,21
CWHds1,BECv10,CWHds1/02,0.791666666666667,CWHms1/02,2055,21
CWHms1,BECv10,CWHms1/02,0.0833333333333333,CWHms1/02,2055,21
CWHws2,BECv10,CWHws2/02,0.125,CWHms1/02,2055,21
CWHds1,BECv10,CWHds1/03,0.791666666666667,CWHms1/03,2055,21
CWHms1,BECv10,CWHms1/03,0.0833333333333333,CWHms1/03,2055,21
CWHws2,BECv10,CWHws2/03,0.125,CWHms1/03,2055,21
CWHds1,BECv10,CWHds1/05,0.791666666666667,CWHms1/04,2055,21
CWHms1,BECv10,CWHms1/04,0.0833333333333333,CWHms1/04,2055,21
CWHws2,BECv10,CWHws2/04,0.125,CWHms1/04,2055,21
CWHds1,BECv10,CWHds1/06,0.791666666666667,CWHms1/05,2055,21
CWHms1,BECv10,CWHms1/05,0.0833333333333333,CWHms1/05,2055,21
CWHws2,BECv10,CWHws2/05,0.125,CWHms1/05,2055,21
CWHds1,BECv10,CWHds1/07,0.791666666666667,CWHms1/06,2055,21
CWHms1,BECv10,CWHms1/06,0.0833333333333333,CWHms1/06,2055,21
CWHws2,BECv10,CWHws2/06,0.125,CWHms1/06,2055,21
CWHds1,BECv10,CWHds1/08,0.791666666666667,CWHms1/07,2055,21
CWHms1,BECv10,CWHms1/07,0.0833333333333333,CWHms1/07,2055,21
CWHws2,BECv10,CWHws2/07,0.125,CWHms1/07,2055,21
CWHds1,BECv10,CWHds1/09,0.791666666666667,CWHms1/08,2055,21
CWHms1,BECv10,CWHms1/08,0.0833333333333333,CWHms1/08,2055,21
CWHws2,BECv10,CWHws2/08,0.125,CWHms1/08,2055,21
CWHds1,BECv10,CWHds1/10,0.791666666666667,CWHms1/09,2055,21
CWHms1,BECv10,CWHms1/09,0.0833333333333333,CWHms1/09,2055,21
CWHws2,BECv10,CWHws2/06,0.05,CWHms1/09,2055,21
CWHws2,BECv10,CWHws2/07,0.025,CWHms1/09,2055,21
CWHws2,BECv10,CWHws2/08,0.05,CWHms1/09,2055,21
CWHds1,BECv10,CWHds1/11,0.791666666666667,CWHms1/10,2055,21
CWHms1,BECv10,CWHms1/10,0.0833333333333333,CWHms1/10,2055,21
CWHws2,BECv10,CWHws2/10,0.125,CWHms1/10,2055,21
CWHds1,BECv10,CWHds1/12,0.791666666666667,CWHms1/11,2055,21
CWHms1,BECv10,CWHms1/11,0.0833333333333333,CWHms1/11,2055,21
CWHws2,BECv10,CWHws2/11,0.125,CWHms1/11,2055,21
CWHds1,BECv10,CWHds1/01,0.833333333333333,CWHms1/01,2085,21
CWHms1,BECv10,CWHms1/01,0.0333333333333333,CWHms1/01,2085,21
ICHdw1,BECv10,ICHdw1/101,0.0923076923076923,CWHms1/01,2085,21
ICHdw1,BECv10,ICHdw1/104,0.041025641025641,CWHms1/01,2085,21
CWHds1,BECv10,CWHds1/02,0.961538461538461,CWHms1/02,2085,21
CWHms1,BECv10,CWHms1/02,0.0384615384615385,CWHms1/02,2085,21
CWHds1,BECv10,CWHds1/03,0.961538461538461,CWHms1/03,2085,21
CWHms1,BECv10,CWHms1/03,0.0384615384615385,CWHms1/03,2085,21
CWHds1,BECv10,CWHds1/05,0.961538461538461,CWHms1/04,2085,21
CWHms1,BECv10,CWHms1/04,0.0384615384615385,CWHms1/04,2085,21
CWHds1,BECv10,CWHds1/06,0.961538461538461,CWHms1/05,2085,21
CWHms1,BECv10,CWHms1/05,0.0384615384615385,CWHms1/05,2085,21
CWHds1,BECv10,CWHds1/07,0.961538461538461,CWHms1/06,2085,21
CWHms1,BECv10,CWHms1/06,0.0384615384615385,CWHms1/06,2085,21
CWHds1,BECv10,CWHds1/08,0.961538461538461,CWHms1/07,2085,21
CWHms1,BECv10,CWHms1/07,0.0384615384615385,CWHms1/07,2085,21
CWHds1,BECv10,CWHds1/09,0.961538461538461,CWHms1/08,2085,21
CWHms1,BECv10,CWHms1/08,0.0384615384615385,CWHms1/08,2085,21
CWHds1,BECv10,CWHds1/10,0.961538461538461,CWHms1/09,2085,21
CWHms1,BECv10,CWHms1/09,0.0384615384615385,CWHms1/09,2085,21
CWHds1,BECv10,CWHds1/11,0.961538461538461,CWHms1/10,2085,21
CWHms1,BECv10,CWHms1/10,0.0384615384615385,CWHms1/10,2085,21
CWHds1,BECv10,CWHds1/12,0.961538461538461,CWHms1/11,2085,21
CWHms1,BECv10,CWHms1/11,0.0384615384615385,CWHms1/11,2085,21
CWHds1,BECv10,CWHds1/01,1,CWHms1/01,2025,22
CWHds1,BECv10,CWHds1/02,1,CWHms1/02,2025,22
CWHds1,BECv10,CWHds1/03,1,CWHms1/03,2025,22
CWHds1,BECv10,CWHds1/05,1,CWHms1/04,2025,22
CWHds1,BECv10,CWHds1/06,1,CWHms1/05,2025,22
CWHds1,BECv10,CWHds1/07,1,CWHms1/06,2025,22
CWHds1,BECv10,CWHds1/08,1,CWHms1/07,2025,22
CWHds1,BECv10,CWHds1/09,1,CWHms1/08,2025,22
CWHds1,BECv10,CWHds1/10,1,CWHms1/09,2025,22
CWHds1,BECv10,CWHds1/11,1,CWHms1/10,2025,22
CWHds1,BECv10,CWHds1/12,1,CWHms1/11,2025,22
CWHds1,BECv10,CWHds1/01,1,CWHms1/01,2055,22
CWHds1,BECv10,CWHds1/02,1,CWHms1/02,2055,22
CWHds1,BECv10,CWHds1/03,1,CWHms1/03,2055,22
CWHds1,BECv10,CWHds1/05,1,CWHms1/04,2055,22
CWHds1,BECv10,CWHds1/06,1,CWHms1/05,2055,22
CWHds1,BECv10,CWHds1/07,1,CWHms1/06,2055,22
CWHds1,BECv10,CWHds1/08,1,CWHms1/07,2055,22
CWHds1,BECv10,CWHds1/09,1,CWHms1/08,2055,22
CWHds1,BECv10,CWHds1/10,1,CWHms1/09,2055,22
CWHds1,BECv10,CWHds1/11,1,CWHms1/10,2055,22
CWHds1,BECv10,CWHds1/12,1,CWHms1/11,2055,22
CWHds1,BECv10,CWHds1/01,1,CWHms1/01,2085,22
CWHds1,BECv10,CWHds1/02,1,CWHms1/02,2085,22
CWHds1,BECv10,CWHds1/03,1,CWHms1/03,2085,22
CWHds1,BECv10,CWHds1/05,1,CWHms1/04,2085,22
CWHds1,BECv10,CWHds1/06,1,CWHms1/05,2085,22
CWHds1,BECv10,CWHds1/07,1,CWHms1/06,2085,22
CWHds1,BECv10,CWHds1/08,1,CWHms1/07,2085,22
CWHds1,BECv10,CWHds1/09,1,CWHms1/08,2085,22
CWHds1,BECv10,CWHds1/10,1,CWHms1/09,2085,22
CWHds1,BECv10,CWHds1/11,1,CWHms1/10,2085,22
CWHds1,BECv10,CWHds1/12,1,CWHms1/11,2085,22
CWHds1,BECv10,CWHds1/01,0.2,CWHms1/01,2025,23
CWHms1,BECv10,CWHms1/01,0.8,CWHms1/01,2025,23
CWHds1,BECv10,CWHds1/02,0.2,CWHms1/02,2025,23
CWHms1,BECv10,CWHms1/02,0.8,CWHms1/02,2025,23
CWHds1,BECv10,CWHds1/03,0.2,CWHms1/03,2025,23
CWHms1,BECv10,CWHms1/03,0.8,CWHms1/03,2025,23
CWHds1,BECv10,CWHds1/05,0.2,CWHms1/04,2025,23
CWHms1,BECv10,CWHms1/04,0.8,CWHms1/04,2025,23
CWHds1,BECv10,CWHds1/06,0.2,CWHms1/05,2025,23
CWHms1,BECv10,CWHms1/05,0.8,CWHms1/05,2025,23
CWHds1,BECv10,CWHds1/07,0.2,CWHms1/06,2025,23
CWHms1,BECv10,CWHms1/06,0.8,CWHms1/06,2025,23
CWHds1,BECv10,CWHds1/08,0.2,CWHms1/07,2025,23
CWHms1,BECv10,CWHms1/07,0.8,CWHms1/07,2025,23
CWHds1,BECv10,CWHds1/09,0.2,CWHms1/08,2025,23
CWHms1,BECv10,CWHms1/08,0.8,CWHms1/08,2025,23
CWHds1,BECv10,CWHds1/10,0.2,CWHms1/09,2025,23
CWHms1,BECv10,CWHms1/09,0.8,CWHms1/09,2025,23
CWHds1,BECv10,CWHds1/11,0.2,CWHms1/10,2025,23
CWHms1,BECv10,CWHms1/10,0.8,CWHms1/10,2025,23
CWHds1,BECv10,CWHds1/12,0.2,CWHms1/11,2025,23
CWHms1,BECv10,CWHms1/11,0.8,CWHms1/11,2025,23
CWHds1,BECv10,CWHds1/01,0.633333333333333,CWHms1/01,2055,23
CWHms1,BECv10,CWHms1/01,0.366666666666667,CWHms1/01,2055,23
CWHds1,BECv10,CWHds1/02,0.633333333333333,CWHms1/02,2055,23
CWHms1,BECv10,CWHms1/02,0.366666666666667,CWHms1/02,2055,23
CWHds1,BECv10,CWHds1/03,0.633333333333333,CWHms1/03,2055,23
CWHms1,BECv10,CWHms1/03,0.366666666666667,CWHms1/03,2055,23
CWHds1,BECv10,CWHds1/05,0.633333333333333,CWHms1/04,2055,23
CWHms1,BECv10,CWHms1/04,0.366666666666667,CWHms1/04,2055,23
CWHds1,BECv10,CWHds1/06,0.633333333333333,CWHms1/05,2055,23
CWHms1,BECv10,CWHms1/05,0.366666666666667,CWHms1/05,2055,23
CWHds1,BECv10,CWHds1/07,0.633333333333333,CWHms1/06,2055,23
CWHms1,BECv10,CWHms1/06,0.366666666666667,CWHms1/06,2055,23
CWHds1,BECv10,CWHds1/08,0.633333333333333,CWHms1/07,2055,23
CWHms1,BECv10,CWHms1/07,0.366666666666667,CWHms1/07,2055,23
CWHds1,BECv10,CWHds1/09,0.633333333333333,CWHms1/08,2055,23
CWHms1,BECv10,CWHms1/08,0.366666666666667,CWHms1/08,2055,23
CWHds1,BECv10,CWHds1/10,0.633333333333333,CWHms1/09,2055,23
CWHms1,BECv10,CWHms1/09,0.366666666666667,CWHms1/09,2055,23
CWHds1,BECv10,CWHds1/11,0.633333333333333,CWHms1/10,2055,23
CWHms1,BECv10,CWHms1/10,0.366666666666667,CWHms1/10,2055,23
CWHds1,BECv10,CWHds1/12,0.633333333333333,CWHms1/11,2055,23
CWHms1,BECv10,CWHms1/11,0.366666666666667,CWHms1/11,2055,23
CWHds1,BECv10,CWHds1/01,0.766666666666667,CWHms1/01,2085,23
CWHms1,BECv10,CWHms1/01,0.233333333333333,CWHms1/01,2085,23
CWHds1,BECv10,CWHds1/02,0.766666666666667,CWHms1/02,2085,23
CWHms1,BECv10,CWHms1/02,0.233333333333333,CWHms1/02,2085,23
CWHds1,BECv10,CWHds1/03,0.766666666666667,CWHms1/03,2085,23
CWHms1,BECv10,CWHms1/03,0.233333333333333,CWHms1/03,2085,23
CWHds1,BECv10,CWHds1/05,0.766666666666667,CWHms1/04,2085,23
CWHms1,BECv10,CWHms1/04,0.233333333333333,CWHms1/04,2085,23
CWHds1,BECv10,CWHds1/06,0.766666666666667,CWHms1/05,2085,23
CWHms1,BECv10,CWHms1/05,0.233333333333333,CWHms1/05,2085,23
CWHds1,BECv10,CWHds1/07,0.766666666666667,CWHms1/06,2085,23
CWHms1,BECv10,CWHms1/06,0.233333333333333,CWHms1/06,2085,23
CWHds1,BECv10,CWHds1/08,0.766666666666667,CWHms1/07,2085,23
CWHms1,BECv10,CWHms1/07,0.233333333333333,CWHms1/07,2085,23
CWHds1,BECv10,CWHds1/09,0.766666666666667,CWHms1/08,2085,23
CWHms1,BECv10,CWHms1/08,0.233333333333333,CWHms1/08,2085,23
CWHds1,BECv10,CWHds1/10,0.766666666666667,CWHms1/09,2085,23
CWHms1,BECv10,CWHms1/09,0.233333333333333,CWHms1/09,2085,23
CWHds1,BECv10,CWHds1/11,0.766666666666667,CWHms1/10,2085,23
CWHms1,BECv10,CWHms1/10,0.233333333333333,CWHms1/10,2085,23
CWHds1,BECv10,CWHds1/12,0.766666666666667,CWHms1/11,2085,23
CWHms1,BECv10,CWHms1/11,0.233333333333333,CWHms1/11,2085,23
CWHms1,BECv10,CWHms1/01,0.773333333333333,MHmm1/01,2025,24
CWHms1,BECv10,CWHms1/03,0.193333333333333,MHmm1/01,2025,24
CWHws2,BECv10,CWHws2/01,0.0266666666666667,MHmm1/01,2025,24
CWHws2,BECv10,CWHws2/03,0.00666666666666667,MHmm1/01,2025,24
CWHms1,BECv10,CWHms1/02,0.644444444444444,MHmm1/02,2025,24
CWHms1,BECv10,CWHms1/03,0.322222222222222,MHmm1/02,2025,24
CWHws2,BECv10,CWHws2/02,0.0222222222222222,MHmm1/02,2025,24
CWHws2,BECv10,CWHws2/03,0.0111111111111111,MHmm1/02,2025,24
CWHms1,BECv10,CWHms1/04,0.966666666666667,MHmm1/03,2025,24
CWHws2,BECv10,CWHws2/04,0.0333333333333333,MHmm1/03,2025,24
CWHms1,BECv10,CWHms1/05,0.966666666666667,MHmm1/04,2025,24
CWHws2,BECv10,CWHws2/05,0.0333333333333333,MHmm1/04,2025,24
CWHms1,BECv10,CWHms1/06,0.966666666666667,MHmm1/05,2025,24
CWHws2,BECv10,CWHws2/06,0.0333333333333333,MHmm1/05,2025,24
CWHms1,BECv10,CWHms1/05,0.966666666666667,MHmm1/06,2025,24
CWHws2,BECv10,CWHws2/05,0.0333333333333333,MHmm1/06,2025,24
CWHms1,BECv10,CWHms1/06,0.966666666666667,MHmm1/07,2025,24
CWHws2,BECv10,CWHws2/06,0.0333333333333333,MHmm1/07,2025,24
CWHms1,BECv10,CWHms1/10,0.966666666666667,MHmm1/08,2025,24
CWHws2,BECv10,CWHws2/10,0.0333333333333333,MHmm1/08,2025,24
CWHms1,BECv10,CWHms1/11,0.966666666666667,MHmm1/09,2025,24
CWHws2,BECv10,CWHws2/11,0.0333333333333333,MHmm1/09,2025,24
CWHds1,BECv10,CWHds1/01,0.08,MHmm1/01,2055,24
CWHds1,BECv10,CWHds1/03,0.02,MHmm1/01,2055,24
CWHms1,BECv10,CWHms1/01,0.72,MHmm1/01,2055,24
CWHms1,BECv10,CWHms1/03,0.18,MHmm1/01,2055,24
CWHds1,BECv10,CWHds1/02,0.0666666666666667,MHmm1/02,2055,24
CWHds1,BECv10,CWHds1/03,0.0333333333333333,MHmm1/02,2055,24
CWHms1,BECv10,CWHms1/02,0.6,MHmm1/02,2055,24
CWHms1,BECv10,CWHms1/03,0.3,MHmm1/02,2055,24
CWHds1,BECv10,CWHds1/04,0.02,MHmm1/03,2055,24
CWHds1,BECv10,CWHds1/05,0.08,MHmm1/03,2055,24
CWHms1,BECv10,CWHms1/04,0.9,MHmm1/03,2055,24
CWHds1,BECv10,CWHds1/06,0.1,MHmm1/04,2055,24
CWHms1,BECv10,CWHms1/05,0.9,MHmm1/04,2055,24
CWHds1,BECv10,CWHds1/07,0.1,MHmm1/05,2055,24
CWHms1,BECv10,CWHms1/06,0.9,MHmm1/05,2055,24
CWHds1,BECv10,CWHds1/06,0.1,MHmm1/06,2055,24
CWHms1,BECv10,CWHms1/05,0.9,MHmm1/06,2055,24
CWHds1,BECv10,CWHds1/07,0.1,MHmm1/07,2055,24
CWHms1,BECv10,CWHms1/06,0.9,MHmm1/07,2055,24
CWHds1,BECv10,CWHds1/11,0.1,MHmm1/08,2055,24
CWHms1,BECv10,CWHms1/10,0.9,MHmm1/08,2055,24
CWHds1,BECv10,CWHds1/12,0.1,MHmm1/09,2055,24
CWHms1,BECv10,CWHms1/11,0.9,MHmm1/09,2055,24
CWHds1,BECv10,CWHds1/01,0.346666666666667,MHmm1/01,2085,24
CWHds1,BECv10,CWHds1/03,0.0866666666666667,MHmm1/01,2085,24
CWHms1,BECv10,CWHms1/01,0.453333333333333,MHmm1/01,2085,24
CWHms1,BECv10,CWHms1/03,0.113333333333333,MHmm1/01,2085,24
CWHds1,BECv10,CWHds1/02,0.288888888888889,MHmm1/02,2085,24
CWHds1,BECv10,CWHds1/03,0.144444444444444,MHmm1/02,2085,24
CWHms1,BECv10,CWHms1/02,0.377777777777778,MHmm1/02,2085,24
CWHms1,BECv10,CWHms1/03,0.188888888888889,MHmm1/02,2085,24
CWHds1,BECv10,CWHds1/04,0.0866666666666667,MHmm1/03,2085,24
CWHds1,BECv10,CWHds1/05,0.346666666666667,MHmm1/03,2085,24
CWHms1,BECv10,CWHms1/04,0.566666666666667,MHmm1/03,2085,24
CWHds1,BECv10,CWHds1/06,0.433333333333333,MHmm1/04,2085,24
CWHms1,BECv10,CWHms1/05,0.566666666666667,MHmm1/04,2085,24
CWHds1,BECv10,CWHds1/07,0.433333333333333,MHmm1/05,2085,24
CWHms1,BECv10,CWHms1/06,0.566666666666667,MHmm1/05,2085,24
CWHds1,BECv10,CWHds1/06,0.433333333333333,MHmm1/06,2085,24
CWHms1,BECv10,CWHms1/05,0.566666666666667,MHmm1/06,2085,24
CWHds1,BECv10,CWHds1/07,0.433333333333333,MHmm1/07,2085,24
CWHms1,BECv10,CWHms1/06,0.566666666666667,MHmm1/07,2085,24
CWHds1,BECv10,CWHds1/11,0.433333333333333,MHmm1/08,2085,24
CWHms1,BECv10,CWHms1/10,0.566666666666667,MHmm1/08,2085,24
CWHds1,BECv10,CWHds1/12,0.433333333333333,MHmm1/09,2085,24
CWHms1,BECv10,CWHms1/11,0.566666666666667,MHmm1/09,2085,24
CWHms1,BECv10,CWHms1/01,0.8,MHmm1/01,2025,25
CWHms1,BECv10,CWHms1/03,0.2,MHmm1/01,2025,25
CWHms1,BECv10,CWHms1/02,0.666666666666667,MHmm1/02,2025,25
CWHms1,BECv10,CWHms1/03,0.333333333333333,MHmm1/02,2025,25
CWHms1,BECv10,CWHms1/04,1,MHmm1/03,2025,25
CWHms1,BECv10,CWHms1/05,1,MHmm1/04,2025,25
CWHms1,BECv10,CWHms1/06,1,MHmm1/05,2025,25
CWHms1,BECv10,CWHms1/05,1,MHmm1/06,2025,25
CWHms1,BECv10,CWHms1/06,1,MHmm1/07,2025,25
CWHms1,BECv10,CWHms1/10,1,MHmm1/08,2025,25
CWHms1,BECv10,CWHms1/11,1,MHmm1/09,2025,25
CWHds1,BECv10,CWHds1/01,0.16,MHmm1/01,2055,25
CWHds1,BECv10,CWHds1/03,0.04,MHmm1/01,2055,25
CWHms1,BECv10,CWHms1/01,0.64,MHmm1/01,2055,25
CWHms1,BECv10,CWHms1/03,0.16,MHmm1/01,2055,25
CWHds1,BECv10,CWHds1/02,0.133333333333333,MHmm1/02,2055,25
CWHds1,BECv10,CWHds1/03,0.0666666666666667,MHmm1/02,2055,25
CWHms1,BECv10,CWHms1/02,0.533333333333333,MHmm1/02,2055,25
CWHms1,BECv10,CWHms1/03,0.266666666666667,MHmm1/02,2055,25
CWHds1,BECv10,CWHds1/04,0.04,MHmm1/03,2055,25
CWHds1,BECv10,CWHds1/05,0.16,MHmm1/03,2055,25
CWHms1,BECv10,CWHms1/04,0.8,MHmm1/03,2055,25
CWHds1,BECv10,CWHds1/06,0.2,MHmm1/04,2055,25
CWHms1,BECv10,CWHms1/05,0.8,MHmm1/04,2055,25
CWHds1,BECv10,CWHds1/07,0.2,MHmm1/05,2055,25
CWHms1,BECv10,CWHms1/06,0.8,MHmm1/05,2055,25
CWHds1,BECv10,CWHds1/06,0.2,MHmm1/06,2055,25
CWHms1,BECv10,CWHms1/05,0.8,MHmm1/06,2055,25
CWHds1,BECv10,CWHds1/07,0.2,MHmm1/07,2055,25
CWHms1,BECv10,CWHms1/06,0.8,MHmm1/07,2055,25
CWHds1,BECv10,CWHds1/11,0.2,MHmm1/08,2055,25
CWHms1,BECv10,CWHms1/10,0.8,MHmm1/08,2055,25
CWHds1,BECv10,CWHds1/12,0.2,MHmm1/09,2055,25
CWHms1,BECv10,CWHms1/11,0.8,MHmm1/09,2055,25
CWHds1,BECv10,CWHds1/01,0.533333333333333,MHmm1/01,2085,25
CWHds1,BECv10,CWHds1/03,0.133333333333333,MHmm1/01,2085,25
CWHms1,BECv10,CWHms1/01,0.266666666666667,MHmm1/01,2085,25
CWHms1,BECv10,CWHms1/03,0.0666666666666667,MHmm1/01,2085,25
CWHds1,BECv10,CWHds1/02,0.444444444444444,MHmm1/02,2085,25
CWHds1,BECv10,CWHds1/03,0.222222222222222,MHmm1/02,2085,25
CWHms1,BECv10,CWHms1/02,0.222222222222222,MHmm1/02,2085,25
CWHms1,BECv10,CWHms1/03,0.111111111111111,MHmm1/02,2085,25
CWHds1,BECv10,CWHds1/04,0.133333333333333,MHmm1/03,2085,25
CWHds1,BECv10,CWHds1/05,0.533333333333333,MHmm1/03,2085,25
CWHms1,BECv10,CWHms1/04,0.333333333333333,MHmm1/03,2085,25
CWHds1,BECv10,CWHds1/06,0.666666666666667,MHmm1/04,2085,25
CWHms1,BECv10,CWHms1/05,0.333333333333333,MHmm1/04,2085,25
CWHds1,BECv10,CWHds1/07,0.666666666666667,MHmm1/05,2085,25
CWHms1,BECv10,CWHms1/06,0.333333333333333,MHmm1/05,2085,25
CWHds1,BECv10,CWHds1/06,0.666666666666667,MHmm1/06,2085,25
CWHms1,BECv10,CWHms1/05,0.333333333333333,MHmm1/06,2085,25
CWHds1,BECv10,CWHds1/07,0.666666666666667,MHmm1/07,2085,25
CWHms1,BECv10,CWHms1/06,0.333333333333333,MHmm1/07,2085,25
CWHds1,BECv10,CWHds1/11,0.666666666666667,MHmm1/08,2085,25
CWHms1,BECv10,CWHms1/10,0.333333333333333,MHmm1/08,2085,25
CWHds1,BECv10,CWHds1/12,0.666666666666667,MHmm1/09,2085,25
CWHms1,BECv10,CWHms1/11,0.333333333333333,MHmm1/09,2085,25
CWHms1,BECv10,CWHms1/01,0.8,MHmm1/01,2025,26
CWHms1,BECv10,CWHms1/03,0.2,MHmm1/01,2025,26
CWHms1,BECv10,CWHms1/02,0.666666666666667,MHmm1/02,2025,26
CWHms1,BECv10,CWHms1/03,0.333333333333333,MHmm1/02,2025,26
CWHms1,BECv10,CWHms1/04,1,MHmm1/03,2025,26
CWHms1,BECv10,CWHms1/05,1,MHmm1/04,2025,26
CWHms1,BECv10,CWHms1/06,1,MHmm1/05,2025,26
CWHms1,BECv10,CWHms1/05,1,MHmm1/06,2025,26
CWHms1,BECv10,CWHms1/06,1,MHmm1/07,2025,26
CWHms1,BECv10,CWHms1/10,1,MHmm1/08,2025,26
CWHms1,BECv10,CWHms1/11,1,MHmm1/09,2025,26
CWHds1,BECv10,CWHds1/01,0.266666666666667,MHmm1/01,2055,26
CWHds1,BECv10,CWHds1/03,0.0666666666666667,MHmm1/01,2055,26
CWHms1,BECv10,CWHms1/01,0.533333333333333,MHmm1/01,2055,26
CWHms1,BECv10,CWHms1/03,0.133333333333333,MHmm1/01,2055,26
CWHds1,BECv10,CWHds1/02,0.222222222222222,MHmm1/02,2055,26
CWHds1,BECv10,CWHds1/03,0.111111111111111,MHmm1/02,2055,26
CWHms1,BECv10,CWHms1/02,0.444444444444444,MHmm1/02,2055,26
CWHms1,BECv10,CWHms1/03,0.222222222222222,MHmm1/02,2055,26
CWHds1,BECv10,CWHds1/04,0.0666666666666667,MHmm1/03,2055,26
CWHds1,BECv10,CWHds1/05,0.266666666666667,MHmm1/03,2055,26
CWHms1,BECv10,CWHms1/04,0.666666666666667,MHmm1/03,2055,26
CWHds1,BECv10,CWHds1/06,0.333333333333333,MHmm1/04,2055,26
CWHms1,BECv10,CWHms1/05,0.666666666666667,MHmm1/04,2055,26
CWHds1,BECv10,CWHds1/07,0.333333333333333,MHmm1/05,2055,26
CWHms1,BECv10,CWHms1/06,0.666666666666667,MHmm1/05,2055,26
CWHds1,BECv10,CWHds1/06,0.333333333333333,MHmm1/06,2055,26
CWHms1,BECv10,CWHms1/05,0.666666666666667,MHmm1/06,2055,26
CWHds1,BECv10,CWHds1/07,0.333333333333333,MHmm1/07,2055,26
CWHms1,BECv10,CWHms1/06,0.666666666666667,MHmm1/07,2055,26
CWHds1,BECv10,CWHds1/11,0.333333333333333,MHmm1/08,2055,26
CWHms1,BECv10,CWHms1/10,0.666666666666667,MHmm1/08,2055,26
CWHds1,BECv10,CWHds1/12,0.333333333333333,MHmm1/09,2055,26
CWHms1,BECv10,CWHms1/11,0.666666666666667,MHmm1/09,2055,26
CWHds1,BECv10,CWHds1/01,0.48,MHmm1/01,2085,26
CWHds1,BECv10,CWHds1/03,0.12,MHmm1/01,2085,26
CWHms1,BECv10,CWHms1/01,0.32,MHmm1/01,2085,26
CWHms1,BECv10,CWHms1/03,0.08,MHmm1/01,2085,26
CWHds1,BECv10,CWHds1/02,0.4,MHmm1/02,2085,26
CWHds1,BECv10,CWHds1/03,0.2,MHmm1/02,2085,26
CWHms1,BECv10,CWHms1/02,0.266666666666667,MHmm1/02,2085,26
CWHms1,BECv10,CWHms1/03,0.133333333333333,MHmm1/02,2085,26
CWHds1,BECv10,CWHds1/04,0.12,MHmm1/03,2085,26
CWHds1,BECv10,CWHds1/05,0.48,MHmm1/03,2085,26
CWHms1,BECv10,CWHms1/04,0.4,MHmm1/03,2085,26
CWHds1,BECv10,CWHds1/06,0.6,MHmm1/04,2085,26
CWHms1,BECv10,CWHms1/05,0.4,MHmm1/04,2085,26
CWHds1,BECv10,CWHds1/07,0.6,MHmm1/05,2085,26
CWHms1,BECv10,CWHms1/06,0.4,MHmm1/05,2085,26
CWHds1,BECv10,CWHds1/06,0.6,MHmm1/06,2085,26
CWHms1,BECv10,CWHms1/05,0.4,MHmm1/06,2085,26
CWHds1,BECv10,CWHds1/07,0.6,MHmm1/07,2085,26
CWHms1,BECv10,CWHms1/06,0.4,MHmm1/07,2085,26
CWHds1,BECv10,CWHds1/11,0.6,MHmm1/08,2085,26
CWHms1,BECv10,CWHms1/10,0.4,MHmm1/08,2085,26
CWHds1,BECv10,CWHds1/12,0.6,MHmm1/09,2085,26
CWHms1,BECv10,CWHms1/11,0.4,MHmm1/09,2085,26
CWHms1,BECv10,CWHms1/01,0.8,MHmm1/01,2025,27
CWHms1,BECv10,CWHms1/03,0.2,MHmm1/01,2025,27
CWHms1,BECv10,CWHms1/02,0.666666666666667,MHmm1/02,2025,27
CWHms1,BECv10,CWHms1/03,0.333333333333333,MHmm1/02,2025,27
CWHms1,BECv10,CWHms1/04,1,MHmm1/03,2025,27
CWHms1,BECv10,CWHms1/05,1,MHmm1/04,2025,27
CWHms1,BECv10,CWHms1/06,1,MHmm1/05,2025,27
